# iter, vel, vel_disp, cont_slope, cont_amp, na_feii_amp, br_feii_amp, oiii5007_core_amp, oiii5007_core_fwhm, oiii5007_core_voff, oiii5007_outflow_amp, oiii5007_outflow_fwhm, oiii5007_outflow_voff, na_Hb_amp, na_Hb_voff, br_Hb_amp, br_Hb_fwhm, br_Hb_voff
2500, 52.44895255316793, 140.74638970413847, 0.37374226178805237, 4.905445161311287, 1.0605151642767745, 0.42423275329407734, 75.63462875489468, 132.84951324000212, -10.119030786463211, 25.230139103805563, 429.0478004164313, -24.06621739475743, 8.25709423300679, -12.781375712654881, 2.624910786112793, 4276.185007541726, 118.70105718509683
2600, 52.29892775615871, 140.18981641891236, 0.38085988932886533, 4.870779749270675, 1.000425606427172, 0.4189027270111508, 76.23612525621449, 135.36435289089474, -10.088425154621044, 24.478434168950418, 433.7925325642275, -24.835487878516684, 8.425899280547009, -11.041518185722556, 2.5766985243662917, 4520.046780302573, 134.9170293299703
2700, 52.13670104387349, 140.0198833495381, 0.3664765850382903, 4.87444779916557, 0.9596846298820219, 0.3997257683527482, 76.818165858715, 137.48252372858255, -10.095517140372253, 23.806424759816757, 437.98406942533774, -25.327309649265572, 8.528022720794192, -10.535092573346041, 2.5261399303371053, 4711.297440773415, 167.6350646267312
2800, 52.2360228064758, 139.97417764002256, 0.40903599734484275, 4.897440315378161, 0.9328230970035672, 0.377824058929143, 77.56706501335464, 139.48898093047063, -10.007204033539887, 22.990717702384586, 444.7777089825599, -26.228727668353677, 8.618815251436814, -10.002535517609276, 2.4783142158301996, 4878.1232826313735, 203.22206662619212
2900, 52.27997991394838, 139.66888846460807, 0.43209950627739024, 4.972634485555139, 0.9076893930764981, 0.3693214269307965, 78.20727072041792, 141.3197512755649, -9.864229727950901, 22.256477736105467, 451.92035780076264, -26.943319988592613, 8.675809666605009, -10.21614249428155, 2.4286172402137742, 5036.49552939995, 236.9362528253194
3000, 52.21801781770375, 139.4470210630575, 0.4805305933430593, 5.033032205722848, 0.8842032133731401, 0.363342635425082, 78.87451862598726, 143.33478323674285, -9.741257002252485, 21.48921038708664, 458.75568562721236, -27.81225104432143, 8.717498191744623, -11.08518947979883, 2.3911762661983724, 5133.728227474234, 260.061715027313
3100, 52.23133409095401, 139.39584664443052, 0.5521939995654148, 5.103470142985857, 0.8811568922060579, 0.36017805805743197, 79.3099360118402, 144.9988213258922, -9.66061624319188, 20.93190922402355, 464.5644802927525, -28.08937798481891, 8.77123997612622, -11.868144189070376, 2.355733557080776, 5195.922827798986, 277.44076025459935
3200, 52.33111998059208, 138.8222751774951, 0.6346456481219125, 5.1925742602487155, 0.8802378326643335, 0.36576531354947117, 79.72007419040689, 146.3178612798472, -9.65151357198803, 20.416514953058485, 470.70628779008746, -28.52437641984227, 8.836947839180016, -12.34567744028795, 2.32966902158121, 5269.905103038029, 283.8457299607401
3300, 52.253228487364446, 138.2297742646358, 0.6705758530018244, 5.268596666484822, 0.8608855619273745, 0.3685951067546144, 79.90780062739061, 147.39999197100832, -9.743310214299505, 20.096921690608315, 475.36860782645186, -28.48195671715423, 8.907790430757371, -12.65476177692822, 2.2999468663832534, 5346.592970851758, 291.9356339968692
3400, 52.248412817127566, 137.80701903015506, 0.7326267709083601, 5.283736477166655, 0.8437955409428937, 0.3695447701087065, 80.17427120646147, 148.35948959372394, -9.91134852287127, 19.780923585810935, 480.90725461450256, -28.277331876621876, 8.999528638947039, -12.392464161206279, 2.290578004171651, 5415.0745587203655, 296.82421248549065
3500, 52.473493036699146, 137.2243741139826, 0.7493030115678949, 5.331854681943944, 0.8286458005699191, 0.376096689852778, 80.44391235801757, 149.14619961740692, -10.14869531015249, 19.438610065506474, 487.75728740974347, -27.535479174400816, 9.084682007302499, -12.242544889477168, 2.295864659444212, 5480.3448944079955, 300.0487669349357
3600, 52.48780612961157, 136.82969473191952, 0.7461334126620026, 5.374881468907579, 0.8010914393145827, 0.3865213465210686, 80.8229191646808, 149.91745921561218, -10.302462377098813, 18.95805129579328, 495.5755940222908, -26.62569625125371, 9.133367205810375, -12.442090372722845, 2.28765921465492, 5548.847761991452, 308.9420646455349
3700, 52.21489014574253, 136.68071613610203, 0.7026499380179604, 5.405732689137937, 0.7914061601599867, 0.3916582709750282, 81.2323220512366, 150.76884915758592, -10.442206290663043, 18.451071151816432, 503.93971224832734, -25.562835351329483, 9.187935145702232, -12.673782546151013, 2.2815235468260817, 5570.516710380758, 316.50115829772085
3800, 51.733316832522235, 136.60108621079485, 0.6517993365478635, 5.451900982171646, 0.8042123437079421, 0.39904459688219285, 81.64689472437634, 152.02120098717597, -10.588259803395697, 17.937141432474423, 512.1734254670885, -24.48735100443154, 9.204867897122359, -12.790963397311168, 2.2883516372152983, 5604.677481134045, 315.33187374993133
3900, 51.097369287779124, 136.64004997189198, 0.5628576172377531, 5.538685245187847, 0.8178304963064655, 0.40088309118035786, 81.918061478338, 153.36622479700725, -10.704569945931302, 17.51253617016393, 519.0398814338486, -23.751972333577047, 9.190139823450476, -13.5788214328739, 2.307016468380776, 5622.790408843355, 294.3953155076862
4000, 50.4975752072392, 137.38294296188448, 0.5167545354065424, 5.558458643873379, 0.828872714917585, 0.39881183981388646, 82.08258592066802, 154.2539656422755, -10.749425265609506, 17.255838154890387, 522.7210856317909, -23.47375005961467, 9.184723532336426, -13.908765321941358, 2.3055633527092825, 5635.472613115362, 274.93679059391894
4100, 50.30542775982999, 137.9108020440252, 0.4978518373611116, 5.515646750954327, 0.8372516292962329, 0.4018792243856197, 82.36253280902837, 155.34039775036905, -10.858619202423466, 16.918229954666625, 527.0228625712194, -23.789878746410725, 9.203948516505015, -13.516757580219679, 2.3009304961960018, 5667.234283501174, 264.18559866739685
4200, 50.353937696790446, 138.18964353174007, 0.5048688137273994, 5.47197077334618, 0.834867147880149, 0.4042248481248873, 82.6353927190214, 156.21764045249867, -10.999458493547838, 16.62675612769425, 530.3428082043459, -24.1696871854937, 9.222763968919338, -13.419343253659168, 2.284747106749015, 5719.551145931968, 259.5064690003603
4300, 50.443624687688526, 138.52095596307547, 0.5171461632440782, 5.406078624631765, 0.823410584184783, 0.39597233967038314, 82.825498605269, 156.65479282531436, -11.034514413975291, 16.437508256657956, 532.4409425558079, -24.770384287511966, 9.27215936013075, -14.10491755948168, 2.2536375031885587, 5738.0783428595505, 263.6490847144808
4400, 50.53344742568405, 138.9921017341891, 0.5695068582555296, 5.294836267641695, 0.8150465322468191, 0.3938952972472521, 83.05016788153866, 156.67966191763713, -11.059795352702498, 16.264241154026195, 534.376986074752, -25.21926559361733, 9.31575799416597, -14.780596855893458, 2.233940470252154, 5723.42097347437, 272.2444666853702
4500, 50.739149275075754, 138.85506895872695, 0.6079754667186635, 5.240516870187953, 0.805637798291451, 0.3926431354003182, 83.26306568211575, 156.9306814476388, -11.108642430146162, 16.071831460792733, 536.2257877837854, -25.65708546296317, 9.325404483827247, -15.395426958421709, 2.225881374246348, 5708.307750999631, 287.9355504665343
4600, 50.78338394885004, 138.952378214297, 0.6385492212033292, 5.255736369112739, 0.8104467064493117, 0.3870629401517437, 83.36538485049464, 156.85764154927244, -11.131087547029809, 16.03335972413325, 536.2996156158025, -25.127147585071892, 9.316408112434946, -16.555595239947454, 2.233889223599268, 5678.15028093345, 296.4854133779634
4700, 50.79454650117633, 139.06177726988957, 0.6370214870851523, 5.263816466723392, 0.8174454676263657, 0.38519351114993866, 83.3969016061601, 156.94795502939436, -11.111566428914049, 16.005263083454086, 536.7666313135829, -24.57428751239166, 9.302930252553779, -17.683862612093574, 2.246066171522077, 5636.04470433901, 298.3250603368715
4800, 50.90654195238646, 138.91821292405893, 0.6501010894286049, 5.22757709949393, 0.8171256100871622, 0.39593525004988106, 83.41444182330311, 156.5785127636726, -11.108320288856165, 16.07088167918404, 537.2257410243541, -23.68998605158701, 9.278336788547492, -18.559574622072255, 2.252922900470024, 5616.730696629314, 295.3400081228968
4900, 51.186269487762594, 138.6995190003785, 0.6713786831380563, 5.243107973886279, 0.8095164985198589, 0.40654208354052096, 83.45040933370228, 156.36325637131083, -11.136577640984118, 16.093376554703422, 538.4056778572602, -22.534428205036768, 9.287058403701542, -18.344591228433437, 2.245507366118598, 5633.011574898464, 300.65180819728863
5000, 51.17168832325827, 138.47961204035278, 0.7055136922134303, 5.230849508776108, 0.7992954427624834, 0.41128406371746934, 83.39990421882004, 155.9383742498792, -11.150987738580913, 16.208167174074795, 538.4430930098387, -21.8514347668473, 9.287973285485467, -18.38369691654501, 2.2357457744135765, 5671.798250518298, 310.3783298683817
5100, 51.03684784637358, 138.08926828690267, 0.6861730754723643, 5.214611319583985, 0.7933808792768536, 0.4124551040285774, 83.28829261891808, 155.5585012882673, -11.175375378919629, 16.35876698758648, 537.5406404332193, -22.150021442894847, 9.288374078772188, -17.84387575809676, 2.2145988407594825, 5697.316951964422, 314.21971746915966
5200, 50.77718076776763, 137.99181145141836, 0.6900515822772563, 5.205852961904118, 0.7887792377297276, 0.4151025293959519, 83.11995577201046, 154.87384674367442, -11.17032082876503, 16.57323428490062, 535.1033450602836, -22.75165742911584, 9.276953508647551, -16.67853340058107, 2.205712184342433, 5724.378209300715, 317.9162724348544
5300, 50.66331541718587, 137.9832997320788, 0.6850825300237403, 5.295560163609266, 0.8005999989679384, 0.4140203356590573, 82.99301967834208, 154.88610488560994, -11.164854874568048, 16.643203312029165, 533.0363318819755, -23.88799463311095, 9.248689155605312, -15.116752021162773, 2.2162485604954054, 5734.48267065169, 320.24720407062614
5400, 50.37230301703116, 138.132334135626, 0.6438123421155567, 5.291017160397764, 0.8162506977773827, 0.409634019759148, 82.86321456277663, 155.1280854560953, -11.089727640605537, 16.704958411239787, 532.2610840910689, -25.282945972001503, 9.192386875622999, -14.178281229353463, 2.2263208452424865, 5719.118736351859, 312.50160000153477
5500, 50.317894417074555, 138.28180220676663, 0.5803153358830677, 5.327460019484883, 0.8454181696998435, 0.41115462072739595, 82.83796384334572, 155.50838251922212, -10.956060948243389, 16.672143148553822, 533.9766221985772, -26.443015518217, 9.174768082174795, -13.168888000107188, 2.228910913476199, 5724.414722032733, 303.75925719078526
