# iter, na_oiii5007_core_voff, na_Hb_core_amp, br_Hb_fwhm, gal_temp_amp, na_oiii5007_core_fwhm, br_feii_amp, na_feii_amp, br_Hb_amp, br_Hb_voff, power_amp, na_Hb_core_voff, power_slope, na_oiii5007_core_amp
1600, -10.655621539455492, 0.8420541762675233, 9900.40231776106, 0.5345504664142413, 525.2206021358951, 0.11161307615027669, 0.08111422215780698, 0.6051852420850237, 427.72044785126644, 1.1364125021581037, -653.4195496903559, -1.7549730134104882, 6.560445463961885
1700, -9.797561666545128, 0.8275292380115982, 9852.674458530124, 0.5458738145585218, 527.0414636030482, 0.09873751282655571, 0.07789554376656119, 0.6036520299914571, 426.85932978955617, 1.1320627620614452, -633.2512529266846, -1.7852399177675093, 6.570492700239726
1800, -9.88839920595159, 0.7845571921765954, 9791.3405651901, 0.5168094314658793, 523.1893450508966, 0.09690784469937838, 0.07917431109505037, 0.6042866929474164, 340.7742660627863, 1.1622003089838118, -647.511894776314, -1.7021531783865593, 6.586314963118317
1900, -10.501109025331884, 0.7555158929092568, 9699.735730155622, 0.5149062861896222, 526.5788089516149, 0.09191820436971493, 0.0962529155627761, 0.6012250752445896, 299.353634750931, 1.1677183422528388, -661.0515579578055, -1.7132890941601153, 6.595437535094653
2000, -9.770567245290152, 0.7349300030611646, 9691.439832904782, 0.5442707784967697, 518.6283576839132, 0.087298839025063, 0.09226642199839212, 0.5941803949366229, 294.8162222736958, 1.1420459529784182, -669.9627700635925, -1.7406566684126712, 6.621241406557303
2100, -10.40214726613768, 0.7494846629179197, 9642.668513237999, 0.5334945751851163, 521.8761110079058, 0.08832061756489389, 0.08534130794440192, 0.6113265016529983, 282.72751397216376, 1.1433006784551927, -674.2159150041459, -1.7301808009916226, 6.663905754249745
2200, -9.53780265969501, 0.7780912052590401, 9495.02322802923, 0.5387530518481555, 521.962055616326, 0.08515333483361207, 0.07614731753695395, 0.6093682621076026, 228.62595267947512, 1.138704184111015, -664.0497451888697, -1.7898670056806814, 6.6751875427898035
2300, -8.903870073805532, 0.7554548712603069, 9522.208157304134, 0.5589418825615069, 522.7285688394413, 0.08829118604512215, 0.07249020617524876, 0.6088379703088714, 261.7389505894793, 1.1139065318522179, -653.6367289541016, -1.8045567522387747, 6.627158425161344
2400, -8.737944461539918, 0.7639155247072068, 9495.079451637943, 0.5761196369229683, 520.6438172522555, 0.08559255177297863, 0.06588985354286672, 0.6073750925727557, 211.9046651475673, 1.1117025627394233, -655.6529050311938, -1.7779938358479401, 6.625597549991329
2500, -8.431376206433772, 0.7627610803670251, 9406.999544486012, 0.5521814869267405, 524.9169230481265, 0.08737431484396373, 0.08571628832637161, 0.619158389108065, 172.6154908099557, 1.128164190931101, -655.3178672245172, -1.7455573532364403, 6.6219407804587895
2600, -10.362566969717644, 0.7537730876112763, 9366.70479919399, 0.6074875634074255, 523.3510589116872, 0.0849971504666441, 0.07956167252742281, 0.619274230813073, 206.1535440160709, 1.0770032479699747, -648.5849543081691, -1.8888509083665106, 6.616636811955712
2700, -11.027713356692527, 0.7656943113017235, 9197.208765239357, 0.5927194600348658, 526.1529171774672, 0.0891320847256165, 0.074775594953812, 0.6223779765689443, 172.32880733309855, 1.090006756575195, -656.1953550588278, -1.8361095424504652, 6.621016113023358
2800, -9.888555218771009, 0.7365128470067164, 9213.002078673739, 0.5691732698498793, 524.3290986078084, 0.08672378760448342, 0.07207107193807032, 0.6165436377967765, 175.97513215617118, 1.112647201624763, -654.8431640233805, -1.810460248203019, 6.6352194751133755
2900, -10.219975853816486, 0.7459349661529218, 9195.013446870735, 0.5891580486274594, 526.4120090794498, 0.09157579486035444, 0.06556828661881269, 0.6200491432398639, 188.18701256765655, 1.08498749177518, -626.9538053271494, -1.8898717790874082, 6.641358655828868
3000, -9.071780941556067, 0.7869812480887476, 9290.774128839772, 0.5661490560917628, 528.1886715672755, 0.09144265289659093, 0.06650085058378019, 0.6229873371128766, 177.9746324886211, 1.1130329134226622, -637.6840920336377, -1.8328331106949376, 6.602997724431429
3100, -10.763966203298345, 0.76508949060501, 9234.501857927497, 0.5614639163056869, 533.9122134587552, 0.09776362599180018, 0.07723841270692436, 0.6203547597964871, 167.16726442692965, 1.1212923693183552, -643.2896036341126, -1.8274756340595966, 6.598906239543488
3200, -9.70058946742826, 0.7956654607283876, 9288.50319256517, 0.5699695739363457, 531.8122220219482, 0.08394520913300185, 0.06758715812861582, 0.6169587358842362, 181.88164908505593, 1.1153860757578353, -647.5595397571886, -1.7893148103143848, 6.624941192834934
3300, -10.456096569240447, 0.7508856482360069, 9254.213633531037, 0.5989048885441959, 524.5683735123441, 0.08989910941733338, 0.07150511735201204, 0.6175883362288405, 197.7278261474601, 1.0857321933587176, -641.0025847939681, -1.8781281771098661, 6.651134921906799
3400, -10.168025588872796, 0.7623880660210605, 9251.330071647124, 0.6051530056996706, 524.8895445785311, 0.07987090151459877, 0.08752108343776868, 0.6181184156517279, 145.87648488762125, 1.0783138302831423, -639.4444824790847, -1.9070759378277513, 6.679579152770157
3500, -9.786568517113903, 0.7601769615239777, 9281.733371606193, 0.5806192369884557, 524.4972166352807, 0.08908068468897548, 0.0791964544672243, 0.6108923563952092, 196.49489759592905, 1.0933161516782923, -617.723887018989, -1.845506222755645, 6.646407264224309
3600, -9.375591365032403, 0.782083551104557, 9227.081293889712, 0.5703784969941204, 526.8002746852184, 0.08343632040129167, 0.08546755795893347, 0.614922226161586, 118.2730135382102, 1.1101265673316845, -640.3698187771181, -1.7692763664707851, 6.634051903788438
3700, -9.796587829843864, 0.764636774750087, 9188.558735105424, 0.5832045767353833, 528.1058043800324, 0.09001740197811271, 0.08630817188420156, 0.6243676145248038, 185.23111664584587, 1.0996174156229213, -645.4520089308335, -1.83358126040601, 6.592324965524664
3800, -9.196746745274421, 0.7612769546108307, 9155.2547612437, 0.5783521059397928, 528.2512249445351, 0.08314472491910188, 0.08758043000130913, 0.6168228067269194, 193.25645941798746, 1.1109324815991826, -627.7479908378798, -1.7975635825796217, 6.586115389961199
3900, -10.352260122291746, 0.7865805902219951, 9222.999492531715, 0.574855626497661, 526.9507566448922, 0.08868343477531995, 0.08093283896826359, 0.6135456516262084, 250.18172698132105, 1.1103237162944064, -620.7168456532158, -1.8087687783258724, 6.615940231135042
4000, -11.03489783966608, 0.7620886774853858, 9282.278624139331, 0.5674150231478988, 524.7126789183347, 0.08211690533016053, 0.07694295168850213, 0.624554189609556, 212.96783076103372, 1.1147739768929148, -656.4237956717745, -1.8367039628477735, 6.591808617291655
4100, -10.569852938583931, 0.7735589786475531, 9283.278650762353, 0.5895783550864792, 526.2668754569917, 0.07994620527647112, 0.09490893811086831, 0.6318427385315466, 234.99875423610595, 1.0890305092352066, -667.9894317677591, -1.9028603635804533, 6.60977723407869
4200, -7.668552749187512, 0.7970972444451752, 9263.287739922087, 0.5829515406741865, 528.1438414458562, 0.0738652973227639, 0.09435261533641831, 0.6221472603451803, 215.9509891764867, 1.1024938472751014, -643.481752252602, -1.824266061238103, 6.588609019451133
4300, -8.258665270305048, 0.7823690609143866, 9274.719095059148, 0.5670363271938563, 527.2624710228877, 0.07304830688512218, 0.08641866543952481, 0.6212119329588159, 180.43137037914602, 1.1157812809415808, -651.9226249350091, -1.811422819505728, 6.605174663064657
4400, -8.789509543876932, 0.8160352502445933, 9289.764511424046, 0.5708775410660871, 519.2392748058338, 0.07082419209482267, 0.083568422441236, 0.6259333792531036, 276.31257837497435, 1.1150278048811184, -647.3777294121987, -1.8326262918550125, 6.626071118352582
4500, -8.277027180119497, 0.7749919748188423, 9180.23420327872, 0.5523259366279047, 518.9220304406606, 0.08066596232793312, 0.07854575376897244, 0.6282267767295013, 190.5807823021501, 1.1347723287169371, -651.3258392147055, -1.8051277076276249, 6.641974784111777
4600, -8.973814565085373, 0.7753352818356312, 9152.03399804117, 0.5524473969201863, 522.3000383580918, 0.07879373959123158, 0.08205899377028543, 0.6218714210598966, 219.43960794800904, 1.1330727814962895, -652.1951611561872, -1.8194831686986972, 6.614149046291971
4700, -9.196232273163352, 0.7561095484571454, 9161.744737173745, 0.5737535072750495, 525.5443257494239, 0.08864558734945509, 0.08346095752765101, 0.6226020054869976, 209.96769266199692, 1.1065662093461306, -654.9454463124262, -1.8593735495678179, 6.61178227465966
4800, -7.210973394881295, 0.7654805711312477, 9217.810745072697, 0.5773281722048241, 522.6001678266578, 0.09253844842677848, 0.0871536481376745, 0.6242096375097246, 209.55983867233735, 1.097581229835931, -639.2436823140447, -1.8720217770942758, 6.59156462751344
4900, -8.621759518960367, 0.755019319718437, 9290.558284753133, 0.5814482363628266, 518.6836496060765, 0.08564099568083954, 0.07726065370644611, 0.6169171366782602, 178.11081236565826, 1.0960987519786314, -664.7999244943044, -1.8767920864305596, 6.660213060001096
5000, -9.478184565428462, 0.7621035843452129, 9155.845400789523, 0.5627616043366632, 521.4132674696493, 0.07605881570351344, 0.07944972915015455, 0.6141225292920611, 225.0041877546628, 1.1135969763764388, -657.2054005473467, -1.8520003630371331, 6.668975465743258
5100, -9.194829043178405, 0.7883778239313128, 9122.297265360605, 0.5687667689458846, 521.6506554667758, 0.0699382907630568, 0.09899607103892477, 0.6092040209094074, 202.76706214847746, 1.1087878882941413, -655.0536873117528, -1.83767645803182, 6.6683642302839505
5200, -9.567629844901562, 0.7680797640966539, 9210.342648434169, 0.5903506625670033, 524.6800449922379, 0.0864653126529233, 0.09087479480250321, 0.6088688606915326, 201.231221044872, 1.0942359391284084, -672.3560226893647, -1.8895653542828241, 6.664686616449991
5300, -10.691313435107055, 0.7961347450657645, 9148.952556641088, 0.5851306233675423, 526.8952017510114, 0.07790327685464778, 0.09476959221803676, 0.618308386184516, 246.84553228507139, 1.0930913970461458, -650.6962729361535, -1.8820060867127433, 6.641313907044332
5400, -9.499078361644756, 0.7881217945137415, 9018.84345443817, 0.6128611783030062, 526.4255817059527, 0.07048955538404461, 0.10484135483133604, 0.6191711445206748, 171.81783137850314, 1.068181019462685, -654.7351519657218, -1.896467122381431, 6.591950482130827
5500, -8.73519869964529, 0.7558198140064787, 9120.085235056584, 0.58932747088972, 525.9279795312167, 0.07221547019960722, 0.10714078656659437, 0.6198406231573715, 152.67862337611726, 1.0925394227268153, -642.581505685434, -1.8326263927030932, 6.59918484083753
5600, -9.53797967221981, 0.7610777260210253, 9247.77347382237, 0.5674453501737265, 524.2993308603491, 0.08254027178756071, 0.09054313203819807, 0.6247247682207833, 192.74745177215658, 1.1120702268350526, -621.6667653350388, -1.83130759300533, 6.583917351485036
5700, -9.606150414499172, 0.7739824556278018, 9237.108468989967, 0.5313403298343933, 525.0806594702208, 0.09169942468364999, 0.08267114484980767, 0.6251968110501565, 298.12272540365916, 1.145862036936974, -641.4287794541308, -1.7836234547386933, 6.624519465824778
5800, -11.518622754317729, 0.7803205742048861, 9228.910034927545, 0.6073099708449043, 525.2936252099543, 0.09645686654936375, 0.08030062321731686, 0.6366736015210789, 248.80199809016275, 1.0775968783026, -642.9125862246146, -1.8786625890453945, 6.622997259500024
5900, -11.616545521830929, 0.7779450732276356, 9244.035976611813, 0.5926909216050187, 523.7956778547899, 0.10002343998528043, 0.08829511130559621, 0.6384559370489629, 254.3352848677722, 1.0824395106640228, -646.9546816750153, -1.8792546817551918, 6.619451023724602
6000, -11.548748986147977, 0.7356015978444679, 9077.549457239278, 0.6105822104368076, 524.981526973085, 0.08918895132101007, 0.09878745645816359, 0.6234646338314418, 198.41926245360168, 1.0747467625216378, -634.6706104518231, -1.9236395914478954, 6.62065471405735
6100, -11.059933579876011, 0.7645714881441679, 9098.356408363634, 0.5771006799532511, 527.6982535413217, 0.10235451387154969, 0.08362793964456766, 0.6260285398261904, 232.03372333699633, 1.1050627702957467, -633.3871793960789, -1.808235884220172, 6.629432192144739
6200, -9.240179204829982, 0.7479255974114138, 9156.94973699729, 0.5742794930786362, 527.4322130165795, 0.10540970000984884, 0.08272837844366766, 0.6299408040331992, 166.31602652050708, 1.1071461293111098, -634.7179253036942, -1.8662594125521375, 6.630429157177041
6300, -10.259386781464901, 0.8252138943171711, 9273.548600532646, 0.5650493847706078, 526.4609003708787, 0.0987306043179409, 0.09179691581502097, 0.6234361438557166, 197.74426451304453, 1.1177422596572804, -601.991194466734, -1.7871875417341239, 6.627047970249119
6400, -10.087221292288374, 0.8157014409945809, 9228.46237733498, 0.5610393809273961, 525.0772884228525, 0.08962184061932041, 0.08508046621750442, 0.6258792214795501, 162.61617512906003, 1.1188102889242169, -630.772307809409, -1.8348716161637406, 6.657111115026182
6500, -7.798887777934969, 0.8373719723492073, 9260.090380631194, 0.5834328640034186, 523.4875686907931, 0.08415286908394795, 0.09957912402457059, 0.6209032543532695, 245.06116018177607, 1.1092419437016554, -644.0949744372044, -1.8027812284504758, 6.613568193537755
6600, -7.527254114815286, 0.8180238407437098, 9157.7943027312, 0.5807607709445805, 522.9841728296358, 0.08348947289517414, 0.08523292192361777, 0.6127256814645712, 188.34138104339883, 1.1049769583961768, -634.5982236430108, -1.8169743543526584, 6.629509939171898
6700, -8.377594571830244, 0.7945925128541163, 9129.136833154898, 0.5709415721251879, 518.4429266955411, 0.0839286789760506, 0.07030855063145883, 0.6142876512835727, 276.49723675629366, 1.1136729687084561, -637.4058998701341, -1.8107931838407096, 6.665754120352381
6800, -8.421514080705013, 0.7890182346192014, 9045.965647539653, 0.5579359266915059, 520.8919661702627, 0.08712097190038733, 0.08404707762675319, 0.6199934390751642, 268.5314218427436, 1.1250053215329596, -636.7214549902235, -1.7621694015579152, 6.676780391149909
6900, -9.400511576140033, 0.8103614881078571, 9184.45252817658, 0.5586306025285351, 523.7440609186422, 0.08377832958057732, 0.08573836929534442, 0.615447579970136, 233.36013730373924, 1.1278075032597423, -647.2711417475856, -1.7763486369546708, 6.660029560896016
