# iter, vel, vel_disp, cont_slope, cont_amp, na_feii_amp, br_feii_amp, oiii5007_core_amp, oiii5007_core_fwhm, oiii5007_core_voff, oiii5007_outflow_amp, oiii5007_outflow_fwhm, oiii5007_outflow_voff, na_Hb_amp, na_Hb_voff, br_Hb_amp, br_Hb_fwhm, br_Hb_voff
 0, 100.0, 100.0, 0.0, 0.0, 0.0022174860219459744, 0.26860220652251193, 21.031192158859316, 360.1010506215179, -31.923816917135795, 6.577172289573679, 1150.842162061393, -71.51016674585412, 2.9392467671211926, -14.21456514284047, 2.2410102434683266, 5532.41914496028, 715.4067355092319
500, 100.51717549562612, 100.12939624044297, -0.553723960818869, 0.40197766376184935, 0.13556243268489784, 0.2163982543676904, 21.032535969714186, 359.712993967439, -32.18658675626727, 6.632380205048676, 1151.0393936370654, -71.15593286114716, 3.1769005726530994, -14.877835781679359, 2.2405528072407974, 5532.775565495007, 715.7519246431733
600, 102.14030383927545, 99.86348278978184, -0.608907111515419, 0.5066684684414388, 0.14278986657366854, 0.20616162685014383, 21.042122472462204, 359.5045180761018, -32.446931351142254, 6.63814557685462, 1152.3584005865698, -71.03744586698491, 3.2116029285864354, -13.883909877103996, 2.225810304576974, 5532.369487914865, 716.7888103538296
700, 104.99162901587565, 99.49401866371518, -0.5861806533005077, 0.5647507142822593, 0.13964056703114672, 0.20225934223254405, 21.030961005630708, 359.2596407709904, -32.870350584044516, 6.643664455009188, 1153.9196035570567, -71.20786950133052, 3.2159834206303333, -12.747520032108936, 2.2174081853443726, 5531.830168089206, 718.5627412176897
800, 108.80132778926217, 98.72178055187881, -0.48964607057126674, 0.6144818976348594, 0.13090795125030852, 0.19707401834180474, 21.010912411098168, 359.2130853540419, -33.27180616884507, 6.649491265803321, 1156.3583569072225, -71.39536514540423, 3.2045881957856643, -11.869048352821768, 2.2109921295527872, 5530.99136474187, 721.3263219138248
900, 113.55997516655184, 97.79709639550457, -0.38990776097267565, 0.6630280942364759, 0.12925004528181108, 0.19451111765345477, 21.03405658651507, 359.3673535931789, -33.51693783941053, 6.63222560461729, 1159.6473588219017, -72.03736351628643, 3.1990150887329976, -10.818336788195284, 2.2085768769370766, 5530.318033938684, 725.5011885714972
1000, 119.99518065177789, 96.7395266492567, -0.3359488650724302, 0.7057071657046435, 0.1242576964117002, 0.19664589486272965, 21.0497359733727, 359.69024593566775, -33.421722051560884, 6.623471893660698, 1161.49526345611, -72.75499993481174, 3.174456938749501, -9.423019096773015, 2.2143675901541924, 5529.894162809676, 729.8596006023844
1100, 126.58645055169843, 96.1147887479571, -0.36647664047179157, 0.7488725752331309, 0.12131654118546686, 0.19908723707378148, 21.01418133507939, 359.4711534172634, -33.132723948937496, 6.654211473559809, 1159.0132514032175, -73.22446077778348, 3.140826375180158, -9.237053222655236, 2.2208228886529033, 5530.582118579395, 730.3409452557147
1200, 132.99174014301147, 95.2201721399173, -0.35933545953645907, 0.8068352033340637, 0.12177160720627893, 0.19936926800201704, 21.000094973476827, 359.1096191958558, -32.74949411937063, 6.676587147978105, 1155.1767819678269, -73.35888193696724, 3.1050452044874626, -8.559025305797345, 2.2263846763569135, 5531.220878443725, 726.9745406148413
1300, 138.32944863695815, 95.40016854197316, -0.38183746895891474, 0.8384276662928402, 0.11846612291760591, 0.199296739146571, 20.997024554065042, 357.96182572535207, -32.37434274870109, 6.7189116376366105, 1149.26573395149, -73.31428291709632, 3.0795717501364077, -7.634507939727061, 2.230635416955396, 5531.6594923689545, 721.8703551531481
1400, 142.51330072671428, 95.07764708140695, -0.40040836540160557, 0.8628405562427562, 0.1136195999327138, 0.20061983583708465, 20.967240771806487, 356.85119990236143, -32.06723758906258, 6.772337496824339, 1142.430829589488, -73.00685590625476, 3.054382268616702, -6.864540012416548, 2.2332130175873095, 5532.233915140368, 714.4380901637212
1500, 144.48784324805814, 95.33330313231782, -0.340311623931593, 0.8655643338039024, 0.11245952557373828, 0.20244319846989398, 20.947479210142998, 356.27746640385107, -31.999353624608734, 6.794668974138443, 1138.3408224517316, -72.69380873200106, 3.0534365113158652, -6.916507285648055, 2.230871007001747, 5542.28682461384, 705.6955113939487
1600, 146.04083654741217, 95.99838415910575, -0.2479299945883655, 0.859047839883283, 0.1104652751864312, 0.20741086323008104, 20.95679751384374, 356.15518583486295, -32.12583763229896, 6.793569796646579, 1137.3339317516254, -72.33638656939577, 3.0691050210479593, -6.809826376432747, 2.23018381431187, 5555.758839404714, 697.1896150417507
1700, 146.5277694492238, 97.22545934336092, -0.19326126929980353, 0.8492635786832001, 0.1062646686244129, 0.214322534735032, 20.98564307394059, 356.8266302493073, -32.285085302252746, 6.768851254736595, 1139.5378987682175, -72.76317626239612, 3.091723161424752, -6.8722073754012785, 2.226375918656516, 5577.289589686154, 686.9788819919555
1800, 147.89517018067215, 97.70108236043816, -0.1012266220784611, 0.8396517156975352, 0.10349499504737678, 0.21881037327000402, 21.013903358421107, 358.08095709295293, -32.330927830543075, 6.726608158679255, 1143.8665151255689, -73.76965140012385, 3.1129922644943506, -7.0847110555371335, 2.2220484264560163, 5605.569641965268, 676.7662546320596
1900, 149.26600642638252, 99.1395507651582, -0.011096638248429977, 0.8312497022195946, 0.10542516812568772, 0.22381707914484592, 21.0493079653238, 359.67523849290257, -32.49414846830999, 6.672150602417883, 1148.5984431262186, -74.79767293548544, 3.1267903514361737, -7.261031168729938, 2.2159308553722115, 5637.477865470202, 667.501929257018
2000, 150.11075276295097, 99.83928651000008, 0.03253970689845566, 0.8363977590808569, 0.10586794424830195, 0.22982916757982602, 21.090495047397614, 360.63806026132414, -32.438929684806766, 6.640752794289265, 1152.5966827768377, -75.84080207566402, 3.1431411385721875, -6.950417310210693, 2.211861798530872, 5665.329969662994, 658.1446534766478
2100, 150.46351189444368, 99.0102909445942, 0.05921821699478593, 0.8410334634060289, 0.10803535761483819, 0.23507782014568585, 21.103776074749977, 360.66527026213356, -32.42118573093768, 6.644494331782695, 1153.8590102999028, -76.30081593509713, 3.155408156170473, -6.604240462480254, 2.208380149159897, 5697.5826282401995, 650.606293315789
2200, 151.23007518773383, 97.5027787619032, 0.0563364021593097, 0.8334629169814468, 0.10845342632583553, 0.23573229291109915, 21.100616726748314, 360.60550820227803, -32.235681428944126, 6.645767297302281, 1154.5102971235149, -75.71972487840443, 3.163262591039838, -6.564039439678514, 2.203590781281186, 5722.558002510171, 651.768457154353
2300, 150.40417979427127, 95.64358559103657, 0.06460538556232168, 0.8196906854473576, 0.10971463173425006, 0.23697615685556597, 21.072076670577033, 360.1407573375275, -32.25300701917537, 6.67445821962438, 1152.2986405814004, -74.34820697932821, 3.175134000376704, -5.913609632088066, 2.1981008666813038, 5748.346778781499, 651.7052096351641
2400, 149.4595273652074, 93.57468464836681, 0.11524428405965723, 0.7983873334946673, 0.10896220682029381, 0.23746598999918972, 21.046364388023825, 358.8892634104678, -32.05969790614177, 6.724745705272255, 1149.2594336184463, -72.71361035532695, 3.1967312983619935, -5.5985771761382, 2.1948802084116847, 5780.388450576322, 651.4985495170879
