# iter, na_oiii5007_core_voff, na_Hb_core_amp, br_Hb_fwhm, na_oiii5007_core_fwhm, na_oiii5007_outflow_fwhm, stel_vel, na_feii_amp, stel_disp, br_Hb_amp, br_Hb_voff, na_oiii5007_outflow_voff, power_amp, na_oiii5007_outflow_amp, na_Hb_core_voff, power_slope, br_feii_amp, na_oiii5007_core_amp
1000, 10.491985275158886, 44.98149453792175, 3587.7358754354423, 253.81827631742547, 940.1480856280185, 137.83430580361366, 0.3142846713293436, 101.86101212204174, 13.462569775357414, 258.37606948650364, -202.8258676043783, 7.786939814392139, 13.645441032020912, 97.51321278367413, 1.8073569094320783, 6.042695634948676, 60.23424178066329
1100, 9.745896041844837, 45.00853039158003, 3538.675671660547, 253.7771742034638, 940.4681132007123, 138.41029574218777, 0.3455448811808539, 101.75343648955345, 13.545016640746306, 256.5726015210513, -198.0227056267661, 7.590561746674814, 13.624398744172181, 97.5959764908072, 1.818284466301738, 5.951390160058478, 60.10341902734396
1200, 9.632474184208663, 45.114370235728366, 3532.386483143797, 254.37620603701265, 939.3156238575859, 137.99827399157314, 0.328526438273842, 101.64038956840584, 13.528899065892725, 253.15435039168625, -195.13476225230772, 7.558839254964356, 13.524820253824902, 97.45723951541454, 1.8011282730521787, 5.914925570187205, 60.05127924441776
1300, 9.922337582715258, 45.18638659803522, 3547.3413848813566, 253.36716268903882, 940.7433434781979, 138.69500972887272, 0.3118819739386417, 97.98820109781938, 13.57657205669474, 256.48711308912385, -193.2972715919043, 7.66901616600532, 13.648214893905505, 97.40637329740404, 1.803094255223264, 5.887569733221153, 59.989910289004065
1400, 9.665633066488354, 45.084395627195356, 3538.3605112215573, 253.71166612089186, 939.7028009169044, 138.13650204076902, 0.29723953868434727, 97.14680427314437, 13.681056221283967, 257.1663626833477, -195.31251238312316, 7.620457264696301, 13.549074033635433, 97.57425283594795, 1.8018863106508247, 5.902311217009062, 60.13500684032474
1500, 9.447728829312489, 44.987631482126545, 3521.1464115933536, 254.02245828801327, 932.5789697872517, 137.18136761917964, 0.32470796757908005, 97.42641636341587, 13.73782098199955, 257.5614604129891, -194.252644038557, 7.536082212105504, 13.658924270857398, 96.96595347672205, 1.819341437386173, 5.961021050710362, 60.21233847619506
1600, 9.784524453422264, 44.87774749768665, 3505.5860941320275, 252.807502518998, 930.2352762396025, 138.84103897959406, 0.2718564416598228, 99.70741189377826, 13.78256643315021, 252.54992544054983, -193.48948051354637, 7.417198061955437, 13.618353641752833, 96.67851067935251, 1.8079163238277696, 5.91681790090821, 60.282101749420335
1700, 9.611556994273375, 44.90663026947514, 3500.6330875075123, 252.08736945161672, 930.005046979154, 139.32493494387813, 0.323695982726464, 99.77576948977995, 13.755888226188985, 254.01925818024262, -191.0630126605428, 7.321234737709251, 13.685280240992682, 96.98273912203602, 1.832012655175636, 5.893972793914817, 60.27524947059098
1800, 9.854861079403829, 44.99026680272255, 3491.6981605921783, 253.6387592203806, 929.0517333268292, 140.1670256308382, 0.35728759382195435, 97.83122489139791, 13.70789500776359, 256.80050547224545, -192.88056787259245, 7.340731875210619, 13.523526655395521, 96.95751073763432, 1.830418217204028, 5.871378771299839, 60.30328768256982
1900, 9.878232540225955, 44.97782611559582, 3497.340965740832, 252.97421741654043, 932.3313932298498, 139.30866796924192, 0.3429167039201126, 99.05884403601075, 13.687040998062303, 263.92246028571356, -190.15114964497712, 7.457753574318929, 13.670242637094093, 96.84505886116975, 1.8168591853304523, 5.896689409398688, 60.26909956018933
2000, 10.766000916111226, 45.08785104088313, 3500.8448007894067, 250.87452032670072, 933.1227973075863, 138.92395081170508, 0.36838277692316074, 100.15448914420361, 13.6943252950027, 253.09038008383362, -192.16586920894144, 7.509498668865922, 13.79911951502206, 97.419479610125, 1.8215604074629752, 5.892274905927385, 60.379323388780904
2100, 10.92755143672808, 45.22391829630382, 3490.7076569885635, 250.86790025945868, 927.5056901631946, 138.12654592566554, 0.3252560452469197, 98.34723667081583, 13.655797647990672, 257.44947943344374, -191.25103679336942, 7.562240907289114, 13.85230204022326, 96.9163241930259, 1.8477057657930633, 5.931761104884642, 60.339513019481075
2200, 10.466032715711542, 45.05814452641202, 3507.1389932743878, 252.13927739431423, 928.9230978202571, 137.6649685972269, 0.3139141566507814, 98.03061191398076, 13.62942547338486, 257.5231715473982, -193.92982711220444, 7.511058942127905, 13.806098202439047, 96.48268547888392, 1.841920476843795, 5.9456664268066595, 60.176576585220275
2300, 10.372574082371903, 44.91504665770633, 3501.4621649154756, 253.390725121648, 929.4136870598979, 138.36164078947579, 0.3053267489775849, 99.33080174723165, 13.713986250711846, 256.8516315034571, -194.92638866935897, 7.383280096450811, 13.783914887278286, 97.32877227397756, 1.8260180109670654, 5.906816571623518, 60.01227689340955
