# iter, na_oiii5007_core_voff, na_Hb_core_amp, br_Hb_fwhm, na_oiii5007_core_fwhm, na_oiii5007_outflow_fwhm, stel_vel, na_feii_amp, stel_disp, br_Hb_amp, br_Hb_voff, na_oiii5007_outflow_voff, power_amp, na_oiii5007_outflow_amp, na_Hb_core_voff, power_slope, br_feii_amp, na_oiii5007_core_amp
2500, 9.5254044052, 45.062399062, 3495.66616845, 230.90570593, 926.511586828, 136.766456316, 0.302053755623, 97.875701491, 13.8311763363, 238.285306117, -188.974033999, 7.04644460926, 13.6760846327, 97.32602983, 1.80577780032, 5.97593833385, 60.0183543044
2600, 9.61803594154, 45.0114548843, 3478.378144, 231.002992735, 928.229773326, 136.950846945, 0.264930585211, 99.6277877651, 13.8096738364, 245.75329562, -186.483784223, 7.22715606355, 13.644657574, 96.6050627072, 1.82679713109, 5.97598535598, 60.13477132
2700, 9.93013498562, 45.0784821541, 3495.43933116, 230.509918931, 920.63553275, 138.022546289, 0.262305133689, 99.9278914946, 13.7464840541, 249.9192233, -186.344810219, 7.26359744176, 13.796710196, 97.0264169015, 1.81638493523, 5.96465475772, 59.8283249777
2800, 10.1466863904, 45.020968144, 3479.26099724, 231.278017989, 921.312944932, 138.519086734, 0.289674042789, 99.2568940593, 13.7823454672, 252.620586455, -189.837094352, 7.23265452689, 13.7047542662, 96.9643458012, 1.797117746, 5.9778603983, 59.8770172048
2900, 10.1578135874, 44.8952206616, 3483.06478548, 231.973028664, 913.914042494, 137.454868437, 0.289860984597, 99.1539757169, 13.7535353578, 249.454579854, -189.300211615, 7.13282949108, 13.8054174959, 97.2569371951, 1.81876764434, 5.98964062211, 59.9025172601
3000, 10.0058698293, 44.7876443849, 3476.04837546, 230.814283227, 919.178101843, 136.209319095, 0.3420223715, 97.9897583869, 13.7639510475, 248.67333637, -190.414776989, 6.91264778376, 13.8219202262, 96.7625536816, 1.81215133943, 5.94882077915, 59.9211678455
3100, 10.3819460616, 44.7418834268, 3468.98831743, 230.919196925, 915.867447299, 136.273226528, 0.382473649117, 97.6667731471, 13.9403280337, 242.927720796, -189.412880306, 6.89502474615, 13.8750668094, 97.0223009799, 1.78981203821, 5.94130776906, 59.9225254984
3200, 10.311093992, 44.8016891679, 3481.21224893, 230.849682494, 917.64968543, 136.687220791, 0.334356047511, 98.338572908, 13.8965454056, 246.681902189, -186.462943605, 7.0690714033, 13.920607842, 96.8597554445, 1.80662602759, 5.95494456396, 60.0152393764
3300, 10.2105755439, 44.820855046, 3475.52981048, 230.335251868, 914.842143745, 139.151595259, 0.318766217473, 99.6685842947, 13.8810678746, 248.263614889, -186.5186435, 6.94972416683, 13.9099880843, 97.7397471194, 1.8098150654, 5.94212458372, 60.0723831369
3400, 9.89766448466, 44.8539960967, 3481.47740983, 231.118363011, 917.286132061, 139.444993624, 0.318205115484, 97.7202609417, 13.8925503771, 244.717793174, -186.075009353, 6.95027259367, 13.7068899907, 97.1119200858, 1.81794977321, 5.92302093076, 60.0707017794
3500, 10.0893525856, 45.0114560301, 3482.97238765, 231.214306058, 914.213678345, 138.519346398, 0.310177012374, 97.07412736, 13.8820402388, 246.106173181, -186.653673888, 6.99823447908, 13.6131419046, 96.8558038306, 1.82968567566, 5.94060939301, 60.3658277483
3600, 9.78683696817, 44.9758064841, 3489.43032688, 231.711109365, 918.040352541, 137.727612394, 0.306826234684, 95.3350276095, 13.9071563689, 244.797949257, -187.725648747, 7.10064139791, 13.7802572602, 97.0338015775, 1.85032562453, 5.96437345481, 60.1695939117
3700, 9.41880556138, 45.0090921679, 3495.56233781, 231.792052203, 921.832938942, 138.341496511, 0.345296714183, 97.0116954872, 13.7772666667, 245.108212189, -190.2050457, 6.9832754883, 13.6472900612, 96.3369667156, 1.8344067546, 5.98514930752, 60.2830132631
3800, 9.42544171954, 45.0400129065, 3490.67793465, 230.360115508, 921.936259033, 138.811944311, 0.368584010508, 98.5393554233, 13.7976327336, 240.724379759, -192.166309201, 6.98241168887, 13.6561546697, 96.6614823176, 1.83460254223, 5.93146987314, 60.1385113572
3900, 9.31987353505, 44.9037890544, 3495.69431019, 230.485414811, 927.76385261, 137.000031275, 0.332761147376, 98.8752215342, 13.70866204, 244.976842184, -190.354066483, 7.16923741581, 13.6994414103, 96.4462380482, 1.82152251091, 5.94115352117, 60.0084543306
4000, 9.40807805282, 44.8766639628, 3489.37843512, 229.880050742, 927.328128269, 137.568564306, 0.378154330994, 98.7334890208, 13.7343294348, 249.743681895, -186.449975168, 7.16884620523, 13.8356930401, 97.1387581445, 1.794593056, 5.92421401586, 60.0581358831
4100, 10.0542848458, 45.0663385154, 3491.85447037, 229.377413706, 922.550853723, 135.837244259, 0.349068173059, 98.6764675023, 13.8128938925, 249.528006956, -185.625031267, 7.13091197093, 13.8412882858, 96.7680937035, 1.7937796961, 5.91341226106, 60.1133042451
4200, 10.3461978525, 44.7992152978, 3479.44170422, 230.327815701, 924.490382257, 136.611099944, 0.302848311189, 98.8542149131, 13.8605292049, 247.068154369, -185.076215375, 7.18972696152, 13.7444563664, 96.2973288909, 1.80619117683, 5.92407946909, 60.0328047504
4300, 9.57945310591, 44.8452981814, 3466.19021857, 230.157398738, 928.854704742, 136.627172696, 0.278318584981, 97.8983914153, 13.8703961321, 242.597224062, -183.745536334, 7.14036850541, 13.6632075374, 96.2694182194, 1.81436149597, 5.92904724353, 60.1528071326
4400, 9.54877580003, 45.0776442593, 3468.93598987, 229.430477806, 925.872579358, 137.835526465, 0.29379906816, 96.9720094755, 13.8464420728, 243.415671119, -183.381182654, 6.86529413178, 13.7603861506, 96.3044404019, 1.82302989043, 5.91663024994, 60.0677071737
4500, 9.75547725129, 45.3052282687, 3482.80408061, 230.073949667, 930.617160796, 136.982933948, 0.28314691606, 96.8376049346, 13.8087079689, 248.326873783, -186.880261148, 7.09716512515, 13.6498282546, 96.8798615638, 1.8168691486, 5.93845711817, 60.0931134531
