# iter, vel, vel_disp, cont_slope, cont_amp, na_feii_amp, br_feii_amp, oiii5007_core_amp, oiii5007_core_fwhm, oiii5007_core_voff, na_Hb_amp, na_Hb_voff, br_Hb_amp, br_Hb_fwhm, br_Hb_voff
1800, -103.28808938623293, 219.92776948287337, -0.6469770239047531, 0.4575553251017037, 0.08888268267320462, 0.1072628685021283, 6.540513897976404, 532.9848569521934, -7.792125822719515, 0.8985959033917925, -620.386178464668, 0.5471488950953176, 9991.049318566567, 352.5046396857122
1900, -120.97700550730185, 214.08213892188604, -0.5718165184281218, 0.43574081325060754, 0.0876737724169156, 0.10508509754083001, 6.544237171078258, 532.5112039541807, -8.332794484774134, 0.9326122625359264, -615.568872676287, 0.5455568338659444, 9989.336017053845, 359.68258753976204
2000, -132.23640475499005, 210.92170137036447, -0.5574325795252115, 0.39954080760379984, 0.08971248318931815, 0.10347654180237727, 6.548125252153933, 531.6748054461173, -9.149681971261552, 0.9539423793164767, -609.6023471307808, 0.5439485100561319, 9987.240606104655, 356.45268851510866
2100, -141.59575967036596, 208.25617127623818, -0.5274678538218381, 0.37240814601610817, 0.08798408987080591, 0.10494884020555874, 6.561392651505844, 530.9247626444353, -10.07828849540645, 0.9703342541810995, -606.7170599984692, 0.5434439324441384, 9984.3849745512, 366.7033494135708
2200, -154.09199218042127, 204.52508724581193, -0.537956771202009, 0.35148887537520657, 0.08551660978449072, 0.10469770970213067, 6.576251521875638, 529.5368015939359, -10.980811688946073, 0.9824028204297327, -605.2680356023704, 0.5433124259207186, 9980.877884490597, 380.62944856114535
2300, -169.1341017007976, 197.2701184869491, -0.5635690653891509, 0.3364966825124526, 0.08237358187604131, 0.10343585175166338, 6.57619886706324, 529.8470131864115, -11.698379174711917, 0.9872698155570585, -599.0044165480682, 0.5458171309029248, 9976.696752384376, 381.6073758163344
2400, -181.90578081772313, 193.97428227211554, -0.6007828140119285, 0.3390018089234308, 0.08064068958872075, 0.10072429760126174, 6.584367585323846, 529.0631753391675, -12.170753763454014, 0.9786283686334372, -596.4211239299672, 0.5491278336770833, 9972.630113051928, 362.68264490644117
2500, -188.99056092664196, 190.12217785879292, -0.6499976533622671, 0.35185890476947485, 0.08120288959876105, 0.09648522376215746, 6.6018342651988755, 527.0136453332589, -11.992686931064846, 0.9663185641937451, -597.3938754199316, 0.5512615469867965, 9968.168945320414, 349.72872178033924
2600, -196.8399939651593, 184.16012338591938, -0.6695460177176553, 0.35072821656527475, 0.08416322575610503, 0.093094781135454, 6.597558891617633, 525.8386885590501, -11.380383019526338, 0.9634236066904742, -593.4263113863838, 0.5526344970616388, 9963.562292567047, 333.60814723805237
2700, -200.4686593054821, 178.44079541476748, -0.6847355903236743, 0.34114085505023317, 0.08898642677592865, 0.08964962644999581, 6.586228047664167, 525.7325220334508, -10.7368404422839, 0.968247796159807, -585.4844464340778, 0.5530722042122299, 9959.418894453462, 323.8434049908888
2800, -197.29669551974249, 176.9860137624133, -0.6796001642143297, 0.32020554654511124, 0.0933594648237654, 0.08487355005699086, 6.571973974356223, 525.8848296980655, -10.143472995337962, 0.9763061855303212, -579.4180023284437, 0.5527790994357329, 9954.565263748453, 324.07260158067123
2900, -191.81018059537197, 179.72466358595818, -0.6813469199348288, 0.2993241365192733, 0.09683491040351344, 0.08166239990790022, 6.55571522561596, 526.4690256123471, -9.657018078794337, 0.986211510836777, -573.8042878087584, 0.5519864223416859, 9945.894602268441, 337.5797564203091
3000, -187.391488904121, 179.95040898456983, -0.6207911550849775, 0.28333488057944406, 0.09723643402356129, 0.08199683921284757, 6.545639900912227, 526.8731602224386, -9.366053551308095, 1.002012705438833, -563.2382955929085, 0.553755290568774, 9935.756891102603, 352.9825353277734
3100, -185.06829923580625, 180.29891961887776, -0.585548647096172, 0.2793287708502148, 0.09629537092809325, 0.0805447733249572, 6.539588302545281, 527.1246258461831, -9.077749062155732, 1.0313972574359824, -551.5683367317841, 0.5558414937941021, 9923.595037635432, 372.5714279997733
3200, -178.2098548192256, 183.501939743839, -0.5568485052640471, 0.28116345260171505, 0.09424119019458527, 0.07975258335370433, 6.541444128977122, 526.3504537119527, -8.691488552582816, 1.047578787464077, -545.3932267912062, 0.5575809772181602, 9903.890114999866, 391.69136361465183
3300, -172.39049451237887, 184.4690858853006, -0.5850880493021131, 0.2943733153856908, 0.09519589356898056, 0.08056664050128631, 6.551069564378539, 524.9777450935959, -8.536294833232308, 1.0581850358489153, -541.2577323259445, 0.558991806214927, 9876.465429367212, 424.03743617263797
3400, -173.3554724136916, 181.79546101010845, -0.5226883878021903, 0.30685536819257714, 0.09586968422351429, 0.08010300154878662, 6.556126024962935, 524.0237127690966, -8.26891086498163, 1.0732270711342455, -535.4645941219502, 0.5626762448542878, 9838.441806246718, 454.09603726261645
3500, -178.3271384134381, 180.65885462135608, -0.4778888970711044, 0.30126411691728333, 0.09631499899866518, 0.07900557443329903, 6.555917957975226, 524.5191315928433, -8.146958470630656, 1.09938839716179, -526.3513835183956, 0.5633108361482014, 9793.402097731125, 470.5777131636739
3600, -181.13873832621883, 182.6070735504614, -0.4546973622080746, 0.2914754701002696, 0.09615120394900824, 0.07869933863881631, 6.552693818084431, 526.0317215547076, -8.424198416125552, 1.1059148143723678, -518.2236439340982, 0.562451559072834, 9739.298018682022, 472.6261582388873
3700, -186.5366207705023, 180.44155065277135, -0.3772965194112858, 0.2836084966567858, 0.09860653474519801, 0.07923050807439203, 6.5578096003973005, 527.3858296676743, -9.038708583089353, 1.1249802995081226, -507.38253608165047, 0.5626770439949681, 9680.130137271108, 460.0828052739345
3800, -186.86994914087515, 179.82173573731103, -0.25997068651530464, 0.26160928356449414, 0.10013539694728985, 0.07863060143329559, 6.564887863997416, 528.6109452049814, -9.233297641468003, 1.1520357047212502, -491.5187171141196, 0.5616396597754346, 9610.550020004186, 435.2905524855218
3900, -182.66214590176628, 180.24267274225892, -0.20770189665190147, 0.24421815947285844, 0.10150479658906561, 0.07850320205609512, 6.572280811207065, 529.4471519823492, -9.505173716265695, 1.1773800998308783, -474.46997149296084, 0.5604869855286378, 9545.325588917973, 405.13717000959554
4000, -174.34851637950726, 180.03380042084297, -0.21988774598113123, 0.23978747426182534, 0.10431960687809948, 0.07918740005104283, 6.577927778859066, 530.6318953387889, -9.519510961729189, 1.1876291441535418, -460.17353715362594, 0.5621573518702531, 9431.612667366751, 375.1768918128149
4100, -167.91608137152903, 174.87494315523824, -0.24984230362587093, 0.24565026091955416, 0.10778258600086074, 0.07965442029437803, 6.580337681984639, 532.2479238491917, -9.20964186924445, 1.1849916115717087, -451.06536944183426, 0.5677877335239195, 9275.73686711857, 335.38358099563277
4200, -166.38977571779537, 172.33907017369316, -0.3225221805327645, 0.25405607715493805, 0.10708447945182711, 0.07749738839308905, 6.572990080040989, 533.9757369181651, -8.698150554804398, 1.1638613115741758, -445.881465735452, 0.5747428061091728, 9119.887920944042, 300.0082828305091
4300, -163.8666016928462, 171.15705849405802, -0.4380318393637181, 0.2696816342451801, 0.10570723395635867, 0.07493861141863015, 6.56902613482012, 534.825138326205, -8.279413887223713, 1.1433174908038486, -440.87561220502346, 0.5832603666134409, 8963.501407484027, 272.1884867694592
4400, -160.96641132011268, 173.95294581258855, -0.5051510409032295, 0.27541209241191483, 0.10465683999862425, 0.07275708623928186, 6.574552943429929, 535.0926031058481, -7.851382208209252, 1.1239208115566177, -437.57158977855124, 0.5919925947838598, 8768.739191200742, 241.8153826798071
4500, -158.99610689160886, 178.76516649431764, -0.5123140198961205, 0.27717355398568094, 0.10151810368186649, 0.06945813761788534, 6.580436495067898, 535.2842477434723, -7.824884289755847, 1.1087663050526448, -435.8063444313337, 0.5982019033479657, 8600.425155308836, 221.19720953123496
4600, -154.26224294857764, 184.253983998863, -0.4534839070265139, 0.27267557761644007, 0.09988179843353473, 0.0674455042755736, 6.615483300743112, 532.7652722085709, -7.572270845813999, 1.0940244120366571, -432.1518663573781, 0.6072074433330994, 8401.590944398395, 197.89954328537644
4700, -151.25254865188776, 189.62827222089228, -0.40636063258413707, 0.26600525272983183, 0.09982408352935365, 0.06779474964419242, 6.648441219782682, 530.816567829196, -7.353296319246419, 1.0875398417826698, -426.66168437962347, 0.6166949961025833, 8190.134208395245, 167.89166333190457
4800, -156.0454304440926, 192.0568612849602, -0.34257786331965434, 0.2625802287833802, 0.09901336263981013, 0.06980321750874376, 6.675773772410051, 529.5188746689757, -7.370551747344865, 1.0744367978961777, -424.8359495106438, 0.6285181860773258, 7954.610247517916, 127.7774527303961
4900, -159.17278193380645, 191.8916731987666, -0.2824727484999386, 0.2552377321524079, 0.09822050186701743, 0.07154055260216344, 6.69148186526255, 529.3037786931268, -7.457387989517802, 1.0566618281486506, -425.12397179752486, 0.6363490416814025, 7756.029329336641, 92.5916822861289
5000, -160.72860673017937, 193.81428271488465, -0.2591624355934773, 0.24877268006308884, 0.09940650100045459, 0.07409594259162695, 6.693478445167991, 529.8734082576808, -7.664526154871152, 1.0430373869605065, -429.7966887975219, 0.6411816207207794, 7667.094730026369, 81.16729827699837
