# iter, vel, vel_disp, cont_slope, cont_amp, na_feii_amp, br_feii_amp, oiii5007_core_amp, oiii5007_core_fwhm, oiii5007_core_voff, na_Hb_amp, na_Hb_voff, br_Hb_amp, br_Hb_fwhm, br_Hb_voff
 0, 100.0, 100.0, 0.0, 0.0, 3.1615371426714614, 3.7646940482859286, 8.70481981071798, 550.829764745331, -70.98521290030028, 12.503329914695033, 72.535160576338, 8.108290422655495, 1742.144797427215, 51.50306125288309
500, 176.51860427817792, 91.40666513435492, 0.5609041796263704, 4.61320346553314, 2.9046110028579912, 4.060090708877029, 8.810631265914267, 574.1903148300354, -68.06405776097282, 12.41976956738984, 69.7031116528812, 8.644875063976036, 1791.7005371131302, 4.973941585625656
600, 210.27171162118242, 87.45844480829976, 0.40571207526584235, 5.70424931974266, 2.8764146181697496, 4.127209026405808, 8.788254568926074, 581.0545252994314, -66.44978028902199, 12.197454112832249, 71.48541013131698, 8.699222245421415, 1806.1720744992874, -5.953296042368539
700, 242.70200124056265, 84.00751577183709, 0.15785611030287722, 6.144451182261526, 2.872213193189793, 4.155136362858506, 8.720414271293556, 586.02701192456, -64.1353439430478, 12.050527137061529, 74.16959870839692, 8.599666427506607, 1822.9721548557125, -11.989419685966345
800, 263.3136146975051, 79.75527618158775, 0.034981702931775556, 6.294295240501103, 2.8317186886809598, 4.166286182896111, 8.666964248719577, 587.3923255453385, -65.1274224315652, 12.045306992530408, 78.48156219335644, 8.523242646391644, 1833.0395771329233, -8.14173643027815
900, 270.28602711099376, 77.38562209517721, -0.02045196594060814, 6.398945867766244, 2.7713159492720854, 4.177730518000321, 8.698545419404285, 582.7724808383608, -67.62760089861192, 11.936671504837607, 82.57128526768406, 8.552361657637311, 1835.3109821973571, 4.882566211914645
1000, 273.983661794957, 76.68779204503265, -0.014231747917753342, 6.39580892860419, 2.762280047288764, 4.190068543258018, 8.715333393918282, 578.4126518722486, -69.11361695223043, 11.869623877257357, 84.98049743597737, 8.57564468546283, 1840.3885673206178, 15.225144995179397
1100, 276.40522898837764, 76.4907035995159, 0.029752991221378984, 6.366438919438868, 2.761377850621766, 4.209821540157308, 8.710483993914139, 577.3911670052156, -70.2902570412866, 11.864103527876434, 86.64012873692084, 8.551749529839096, 1850.344378521569, 19.188656054394507
1200, 277.8667698343278, 75.81851740976313, 0.06105437957458256, 6.382586823753884, 2.756447366171627, 4.2185740615945395, 8.689536169795122, 577.2894214166985, -70.83053248761763, 11.856146179048933, 88.08582865849986, 8.512488761545459, 1856.961041797835, 19.21046388429686
1300, 279.6466175736885, 75.38595272554545, 0.03623369061162167, 6.423490618563348, 2.7479003431108464, 4.222142965858552, 8.682830622361806, 577.9175409838606, -70.80859611515082, 11.873002265082707, 89.05780497989271, 8.444894740014155, 1862.8346794681331, 18.55556388482044
1400, 281.3896475159539, 76.48653105980894, -0.003441107624545214, 6.4335686748255805, 2.7414450913825457, 4.222334402231189, 8.653671080719027, 580.0206109401471, -70.59378961959918, 11.917106260908, 88.6214074014458, 8.391256596614891, 1871.7311245255903, 18.143845893117675
1500, 281.34385906776714, 76.79965945230369, -0.05031689403364193, 6.471415664384601, 2.724200243949469, 4.214184184889718, 8.608499030049924, 582.7888346089276, -70.01413384092385, 12.002965648525016, 88.35893882197487, 8.300841700827371, 1881.6468771260625, 16.77556675826536
1600, 280.366067906671, 76.47205087471629, -0.07376048447322918, 6.462333967069477, 2.715299420203084, 4.199285191721365, 8.588196334647721, 584.0799266395635, -68.9198154907461, 12.046465958685868, 87.63962975099953, 8.286239826570684, 1883.446924209021, 15.855509058607305
