# iter, na_oiii5007_core_voff, na_Hb_core_amp, br_Hb_fwhm, na_oiii5007_core_fwhm, na_oiii5007_outflow_fwhm, stel_vel, na_feii_amp, stel_disp, br_Hb_amp, br_Hb_voff, na_oiii5007_outflow_voff, power_amp, na_oiii5007_outflow_amp, na_Hb_core_voff, power_slope, br_feii_amp, na_oiii5007_core_amp
1000, 9.26762863822, 45.2444323123, 3578.65103566, 230.783543312, 938.441739237, 134.624007255, 0.328183282844, 96.3460579711, 13.6185587744, 255.572179512, -188.867116376, 7.57511443212, 13.8942280548, 96.5881911625, 1.7726837568, 6.01538125247, 59.7464150186
1100, 9.63808761608, 45.1390055569, 3557.05034694, 230.033336606, 925.057884997, 135.384078494, 0.366709472805, 96.2423746978, 13.6405576422, 250.295144779, -187.162243807, 7.34894434427, 14.0069751118, 96.4296731648, 1.78770192447, 6.00953039282, 59.8962355205
1200, 9.70739917778, 45.0656665102, 3533.02671437, 229.589192116, 915.996787313, 136.012107153, 0.349128685738, 96.4811637439, 13.7125900042, 246.810118343, -187.050630994, 7.29658422721, 13.9903354958, 96.7263662137, 1.76662841707, 5.93569661315, 60.0139791623
1300, 9.82764502223, 44.9163280063, 3500.558066, 229.997015408, 916.774097431, 136.83145899, 0.34459698494, 96.6461681379, 13.817328344, 245.068015771, -186.795933981, 7.30474942504, 13.9457932661, 96.3032630588, 1.78566390853, 5.95953040356, 59.9789124622
1400, 9.5208591422, 45.1194167673, 3490.81626806, 233.135743839, 920.355006945, 136.912298515, 0.356229534013, 97.376534586, 13.8664827602, 243.86523091, -191.38661111, 7.16733863547, 13.6178013765, 97.0805586815, 1.79205413683, 5.98337987162, 59.9954199701
1500, 9.64261380045, 44.9045295335, 3483.96540069, 231.621175629, 921.128627373, 138.089297569, 0.321597030774, 97.8588611781, 13.8233509061, 240.035925841, -190.463342992, 6.8812669236, 13.6673574353, 97.5959570334, 1.79862277117, 5.96456769223, 60.0025403747
1600, 9.49562360821, 45.1327580007, 3476.08394491, 231.375958697, 914.756210541, 138.249130057, 0.3146026709, 99.4628758454, 13.8590070451, 237.402804983, -186.48614785, 6.85508313719, 13.7037769157, 97.0364311535, 1.81880063104, 6.00009044233, 59.9675970045
1700, 10.0477172453, 45.0820173544, 3472.2277471, 231.221720401, 909.806201733, 137.672192564, 0.301610624736, 97.5883425688, 13.8522896694, 237.786715647, -185.16593236, 6.95697323219, 13.7743170796, 97.7646236361, 1.78062580306, 5.99110535436, 59.8342514445
1800, 10.1757371584, 44.9546383902, 3472.14962123, 230.943903284, 914.470583138, 137.627956631, 0.318667058969, 96.3185330988, 13.8504705798, 237.704498005, -186.708592754, 7.07252599869, 13.7422705673, 97.387703501, 1.79183043191, 5.94663856554, 59.7669174374
1900, 10.0343938693, 44.879205115, 3477.48837013, 231.482770473, 918.818641974, 137.133600657, 0.338349538591, 97.2809417105, 13.8416643466, 241.93283304, -190.868519114, 7.09309579554, 13.6471182961, 97.1225529979, 1.828649131, 5.92109097951, 59.9497816488
2000, 10.1755202777, 45.1401939276, 3475.17258314, 231.658928614, 916.211566938, 137.110793989, 0.311705145242, 97.7533717821, 13.8353610781, 241.60430699, -190.838127349, 7.09928492715, 13.6643449246, 97.8705021743, 1.81213363548, 5.90277356919, 60.1753975448
2100, 9.96435468776, 45.1518767557, 3472.0668272, 231.240166134, 920.85036469, 137.297552931, 0.35356020912, 97.4771734509, 13.7789283238, 241.836991497, -189.445617054, 7.2094864151, 13.7740665462, 97.3208490958, 1.81170233012, 5.93050662547, 60.2174201337
2200, 9.55233176576, 45.1596019052, 3473.48784319, 230.909745081, 919.151359925, 137.363103452, 0.405792069819, 97.6694186467, 13.8077856544, 238.347697085, -187.928722362, 7.20416534998, 13.8271315661, 97.1262308841, 1.80057064725, 5.9500540025, 60.1225120253
2300, 8.98010927457, 45.1152478847, 3485.13073507, 229.46972149, 919.600489082, 137.47692176, 0.366863915423, 98.0954835459, 13.8066192779, 241.685555541, -183.309148796, 7.08313868683, 13.8617165203, 96.9686328242, 1.80193562612, 5.92569880121, 59.9753181431
2400, 9.35999923402, 44.9883874749, 3492.34574264, 229.764185237, 922.86072089, 137.802014619, 0.385322445139, 99.4147834121, 13.9409956092, 249.536304094, -185.104347783, 7.25351518127, 13.74751603, 97.1815291214, 1.79730590888, 5.90846268386, 59.9421292064
2500, 9.43187826486, 45.2445991862, 3511.2109576, 231.798371419, 934.696951502, 137.814893559, 0.34385986593, 97.6424727922, 13.7577209012, 250.398696946, -187.818383716, 7.28053313828, 13.5890092633, 97.0691099074, 1.78947024667, 5.94879771901, 59.9658005728
2600, 10.0563051916, 45.1684291453, 3512.70822633, 231.117395448, 926.464763367, 138.466656275, 0.347606065309, 97.332529537, 13.7145528778, 252.074587669, -188.310153557, 7.30553457131, 13.5592871207, 96.9087283447, 1.792821268, 5.98736510471, 60.1153817027
2700, 10.713353083, 44.9379093784, 3483.29586242, 231.239722529, 916.111103776, 137.197628839, 0.349975026417, 96.7933919467, 13.8007180956, 238.412560501, -188.475742744, 7.23612783158, 13.6421306663, 97.2564785482, 1.77494133166, 5.97222728594, 59.8279275414
2800, 10.1725614614, 44.9619149449, 3491.15709369, 230.74168893, 922.421195319, 139.482610104, 0.360583075881, 97.0997015205, 13.8478262803, 243.729646867, -185.799070395, 7.09791642746, 13.7089832246, 97.4726918948, 1.78301661689, 5.92108811003, 59.8318806883
2900, 9.9597087341, 44.7982790167, 3465.62242237, 230.291853262, 920.90141369, 138.98979497, 0.348704192045, 96.5356682402, 13.9008121373, 237.857844315, -184.86498384, 6.84706164263, 13.8212526898, 97.7348489128, 1.78492112936, 5.8993321178, 59.9143062944
3000, 10.2736411194, 44.8842435115, 3471.51495868, 230.482533028, 917.554673703, 139.10273057, 0.354262815559, 96.2583765364, 13.8202190555, 241.828702938, -187.299298578, 7.03047081083, 13.8170499341, 97.8501306977, 1.78139610637, 5.93303822394, 60.1085864812
3100, 10.0539222925, 45.0168156092, 3478.64392571, 230.49524117, 917.337930311, 138.464434881, 0.327228463289, 96.1573832918, 13.9074307318, 243.027692921, -187.22318564, 7.17712632335, 13.7415905867, 97.437370445, 1.7635765269, 5.98825110976, 59.9550543112
3200, 9.56563818682, 45.1067597524, 3499.66426721, 229.652698036, 917.18675784, 138.245057393, 0.337785494048, 96.2807889164, 13.7399520962, 241.947491689, -183.621995568, 7.18307442729, 13.6642496874, 97.0963663951, 1.76821124687, 6.03212190927, 60.0444191774
3300, 9.36116940784, 44.8027686661, 3476.52370605, 229.41402222, 914.88314904, 137.840237407, 0.317477509655, 95.790127227, 13.7876452231, 245.944890436, -187.20229077, 7.03416850375, 13.7934926011, 97.0027593422, 1.78949040912, 5.98891397392, 60.0213491391
3400, 9.33735490034, 44.8091948094, 3472.92258883, 229.604719348, 919.62035198, 138.616482432, 0.288708881659, 96.3904550406, 13.8474547641, 242.200337788, -188.739420884, 7.21766828617, 13.7476473558, 97.4703779215, 1.77893873076, 6.01112693486, 60.010662593
3500, 9.51195364898, 44.8786821477, 3479.42285539, 229.183428104, 917.739452907, 136.869707492, 0.277933534945, 96.1285043403, 13.8353450786, 245.102673673, -190.370586399, 7.19725716614, 13.7318185864, 96.9912626493, 1.77321548324, 5.98199951467, 59.9212303013
3600, 9.80995638057, 45.0885584515, 3477.64264879, 229.88824513, 925.283816305, 136.42742753, 0.325449214727, 98.3844757861, 13.884353167, 248.232149809, -189.227403598, 7.18410797395, 13.7272828638, 96.9994449036, 1.75606456111, 5.94352532238, 59.9147337559
3700, 9.64559116762, 44.8757292696, 3478.38271618, 230.555104466, 917.078654585, 136.815417409, 0.313956830038, 99.053485474, 13.9445438254, 245.765861715, -188.632690136, 7.11586723414, 13.7902572496, 97.2563090791, 1.7793459137, 5.9268290118, 59.940255586
3800, 9.56768435396, 44.8443148267, 3466.67937175, 230.162558281, 918.540726255, 135.320366746, 0.349308811564, 100.336250421, 13.8655665841, 240.973123313, -188.111513909, 6.96469310037, 13.728480162, 96.6030098794, 1.78680062004, 5.92748983092, 59.7863309244
3900, 9.71082387988, 44.8512848767, 3460.26834872, 230.105168523, 919.428185537, 136.184575787, 0.335980601893, 100.553729477, 13.9085531126, 240.801511218, -187.926442453, 6.95505072531, 13.7607621254, 96.7229053974, 1.78296944026, 5.9828711588, 59.9481713353
4000, 9.73517856771, 44.8081855401, 3480.79297043, 230.716186905, 926.886871994, 136.971836131, 0.337674699326, 100.836959606, 13.9153091259, 243.731961461, -187.518324349, 7.03936372084, 13.6450178215, 96.646402207, 1.78299243811, 5.97970634144, 59.8907023146
4100, 9.31082325891, 44.9434958365, 3494.27107635, 230.078741098, 926.155793074, 138.808837699, 0.329960405217, 99.8027280506, 13.8170986255, 245.126101091, -185.081343223, 7.03218672584, 13.5731617985, 96.6626545666, 1.80627984766, 5.93838206391, 59.9115013218
