# iter, na_oiii5007_core_voff, na_Hb_core_amp, br_Hb_fwhm, gal_temp_amp, na_oiii5007_core_fwhm, br_feii_amp, na_feii_amp, br_Hb_amp, br_Hb_voff, power_amp, na_Hb_core_voff, power_slope, na_oiii5007_core_amp
2400, -9.13471007260611, 0.8480073669148319, 9630.352867753592, 0.5793984799763751, 524.7152190624905, 0.0885281527290391, 0.09080692574050428, 0.6001323497610253, 353.3480786604572, 1.089972130702396, -656.9021262168663, -1.819559966525742, 6.613719163870597
2500, -8.945510133381497, 0.8501880092945657, 9521.686126654713, 0.5656329472308083, 524.7137377317912, 0.10015087236085751, 0.09854363243437189, 0.6069736773949221, 328.5493351005973, 1.1000169375275362, -663.3621618091815, -1.7583408574964103, 6.634546048508526
2600, -9.25030124345755, 0.8177490014373346, 9393.861941629102, 0.5854587917056983, 528.3179990660335, 0.10101380909561697, 0.07474200249924079, 0.6134992039525595, 246.66359303583408, 1.0758517488028339, -630.7065664672119, -1.8606753720702804, 6.629889520289089
2700, -10.221441782851688, 0.7768549702034129, 9316.28347971212, 0.6019841506645869, 528.7867327567908, 0.09690081898809975, 0.06684444247636688, 0.6075587459758784, 256.7761563578914, 1.0663240555391549, -638.0330709606166, -1.906587524473637, 6.594129526443139
2800, -9.041143604701706, 0.7766287378893214, 9254.350738502726, 0.6076497601239704, 527.1974893160176, 0.0960137988702608, 0.08064480055746157, 0.6122527001347318, 311.5845879644809, 1.0647047047817553, -627.6332261984636, -1.8984771931760247, 6.601464626020783
2900, -10.188311056704325, 0.7866563108516766, 9187.785504070036, 0.6162041110231603, 519.2839795161998, 0.09007608361943091, 0.0732619008750593, 0.611704823272464, 236.09727630090907, 1.0559107183080152, -638.794402157026, -1.8657475760621027, 6.617458458453352
3000, -10.753432551009372, 0.7653535329453213, 9152.677892923706, 0.5980513787145165, 522.7648188174642, 0.08586027110748241, 0.07545039748106211, 0.6249569038589159, 178.1257278376929, 1.0650921669144777, -642.6318578652513, -1.842373921822264, 6.626062079834405
3100, -10.024547041325778, 0.7630300761589237, 9149.105105512252, 0.6241474769444213, 523.1758698635867, 0.08659411557751552, 0.07862291152533075, 0.6289897099942464, 231.34990549332724, 1.0517697268136568, -645.6622660957138, -1.9425839483367504, 6.609141656021727
3200, -10.055762607796197, 0.7809664707181581, 9268.64058334111, 0.6201888758625291, 522.7151932657991, 0.08603696703987793, 0.0724334492640384, 0.6208268696621833, 218.5333039620385, 1.0436016649343862, -648.6926038598302, -1.9119041266968986, 6.628431340200448
3300, -9.992651086024654, 0.7840651251829791, 9185.83603438637, 0.5905985272257785, 523.4409234685663, 0.07714994142135234, 0.07086513828205109, 0.6305082038481234, 220.36412081123854, 1.0859472299874469, -643.0471157360628, -1.844516139774257, 6.624134333399642
3400, -9.89416091000543, 0.7640164185329549, 9105.324835550491, 0.605615213716338, 523.4806872341943, 0.0913671055727325, 0.07661426071318786, 0.6395748423461307, 188.19501362684645, 1.062619310675291, -639.9853277459426, -1.8448650782734468, 6.6076447897404105
3500, -8.623919332746032, 0.7698746630354436, 9212.127994550361, 0.5913148949007216, 526.8615225771337, 0.08928192745793236, 0.07182676340134456, 0.6306007765397055, 167.11492939054216, 1.0904435547909868, -637.1178438001796, -1.8549959092272927, 6.5789183055319596
3600, -5.978121312693801, 0.7376085257971484, 9151.589022880631, 0.6038302873301392, 521.5623464658947, 0.09128428344855272, 0.06540561849011402, 0.6269167685880155, 137.58069315856994, 1.06694198416726, -657.4927830126759, -1.891781114389291, 6.619511091156972
3700, -8.888759257595682, 0.7423022494282993, 9193.042658818908, 0.613814849065026, 522.7776323592386, 0.08284104030890357, 0.07675094502724429, 0.6191187958779718, 169.25122462344325, 1.0705490914014553, -644.6032984320011, -1.9141416542916838, 6.626926636450009
3800, -10.787195720135202, 0.7327648578447954, 9202.156843046834, 0.619398253108074, 528.7314348329951, 0.07691760915457907, 0.06609140805476059, 0.6107023911685716, 197.65801986583233, 1.0574013026472924, -646.732586119364, -1.8806139892565816, 6.619292312021475
3900, -9.250374038490238, 0.7579492453356973, 9155.074099665224, 0.609986622073002, 527.5220437006001, 0.07565901149784893, 0.07252576073551531, 0.6212371343211137, 185.93339545888898, 1.0669501724861545, -642.9022561594359, -1.912904904040316, 6.626724514578687
4000, -9.623883652723672, 0.7192156253384795, 9071.658391919553, 0.5914011862914322, 530.9152476470324, 0.07999906685296967, 0.07729354707759085, 0.6158168276838905, 144.4523177951814, 1.0868225180639897, -642.1091511857694, -1.8587693906957172, 6.623154992449308
4100, -8.346034225845765, 0.7409802278807884, 9055.090415500203, 0.6368622132543562, 529.5290077038559, 0.08299396600071121, 0.0825968601144075, 0.6185975963666019, 71.9877588591421, 1.0369008146431271, -627.84367484283, -1.8922186481825907, 6.581216749115939
4200, -10.304389401972005, 0.7574220661344819, 9010.740276280529, 0.6049825436019058, 527.2326803542826, 0.08032572683047484, 0.08445202636443115, 0.6286398824305519, 150.21383351976235, 1.0650534382108767, -618.4200457038173, -1.917202237641741, 6.603164119232416
4300, -9.858159274839693, 0.7356840980957873, 9052.459670612834, 0.5726029808650339, 526.2079272572936, 0.08618707285806368, 0.07939746493331717, 0.6243787716008907, 141.86612098329397, 1.0969269570471052, -627.3008779319185, -1.816680787396668, 6.620906409786126
4400, -10.627295593797145, 0.7651730022719485, 9074.137463995321, 0.564078553696095, 521.9071533181631, 0.07419427947994749, 0.0748765453101284, 0.6174319745133826, 168.19221694836313, 1.1088708549314565, -641.2322841470619, -1.7937594379778738, 6.604920357059424
4500, -10.08213535053213, 0.7429084886559524, 9200.54108567612, 0.561537477091927, 523.138114382022, 0.08291367508109058, 0.08059730534581788, 0.6227198986152103, 134.6893936256048, 1.111011065132483, -648.443188090658, -1.7841253552447067, 6.622802107513929
4600, -9.325396700422727, 0.7656804159091519, 9069.560083499733, 0.569212362287624, 525.1196386631435, 0.08029856180748281, 0.07540352907741883, 0.6291258853140671, 159.87197685861742, 1.10829054422965, -643.5716107774315, -1.8181982433874917, 6.607508005208471
4700, -9.479152322141296, 0.7899074412077752, 9238.427187190659, 0.5553151911704801, 522.4572512620517, 0.07921499396931861, 0.07089545231803321, 0.6239014349508823, 131.3744813456487, 1.1224592602032577, -650.8471552421356, -1.7823331318539395, 6.60066011084347
4800, -8.976993348314462, 0.7903417526878387, 9357.697009901247, 0.5669140548980323, 521.4673250768666, 0.0968909818437933, 0.08449742235640934, 0.614838490144802, 155.3072668263393, 1.1073789064188155, -650.3962511947582, -1.7794012986836716, 6.6236303457542975
4900, -7.23489717841807, 0.7952982456818535, 9307.159436846323, 0.5551369278256417, 521.6894383589242, 0.07134091732029796, 0.08542034882916474, 0.6151720514082555, 146.11373949095383, 1.1170805199864575, -647.7262132920504, -1.7750613178640755, 6.631395134043736
5000, -8.372959120504646, 0.8235392837096466, 9315.059568562787, 0.5297855345136638, 521.4384830350858, 0.07407231246376902, 0.06912069471303786, 0.6160491725129768, 187.63208679846582, 1.1397738537744917, -653.8288437837789, -1.737272392126566, 6.614674465963683
5100, -9.061786236251788, 0.7941109133880522, 9267.592830622641, 0.5654857335206716, 521.5418743876462, 0.08613071998421773, 0.0686121893797819, 0.6206243452054597, 222.2058880630321, 1.10398182495554, -642.0933511387447, -1.7504421113263018, 6.625572576481674
5200, -8.186578600069817, 0.790122141857172, 9248.03981696945, 0.5613099191768466, 523.8999540370414, 0.07791100454625824, 0.08092775445453934, 0.6168934523575853, 212.18529277815173, 1.1182232207221894, -641.8384274892026, -1.755635080152062, 6.603601949678463
5300, -8.070315709636784, 0.782474375119996, 9084.7528316506, 0.5489625284261129, 527.6257341960513, 0.08126302606971392, 0.07290415404364989, 0.6138213817911388, 137.46601766683898, 1.1244255530812102, -657.5741839556639, -1.765229396275791, 6.623890875878254
5400, -8.92808382412574, 0.7521776117264617, 9161.894046740497, 0.6121790164154571, 522.2146955228511, 0.08072846669731149, 0.08470996390533678, 0.6221330561363847, 153.48257898279007, 1.0618523633308927, -662.2805005494216, -1.8906153253268834, 6.64760440180216
5500, -8.269265997398781, 0.7883222525761229, 9065.398690573005, 0.6042520932174078, 525.6592420097006, 0.0894524660616319, 0.08567994724704474, 0.6236296475040201, 162.7313195139413, 1.0651905376928437, -643.7145440781854, -1.9130675271357944, 6.615061441897344
5600, -8.393526250644692, 0.7983784369729839, 9149.116968922155, 0.611451159841651, 524.912102370982, 0.09044053576611479, 0.08483526510955855, 0.6228964507872007, 214.66519279206733, 1.0647149103130753, -655.2677329999815, -1.822895758633247, 6.60081411663816
5700, -8.980852614108134, 0.7610858151547274, 9142.389831863502, 0.5740756025544363, 522.0997354156493, 0.08626621277692426, 0.08322678738065015, 0.6218248938987301, 259.8408888263749, 1.1015932008902416, -664.4821351865887, -1.774941286507624, 6.57964525457912
5800, -8.06546926935584, 0.7585442743574572, 9105.885319336623, 0.5829140209740464, 527.12334692835, 0.08943381220709877, 0.0759972218606336, 0.6126290163295546, 270.777346741316, 1.0844112246095, -665.9855493386838, -1.8726093503352683, 6.5709706371129695
5900, -8.371231663123977, 0.7596739617190259, 9124.0345975964, 0.5969803878227564, 522.6178174775072, 0.09422409365551282, 0.08526963591688391, 0.6175650510136307, 275.13817955159755, 1.074355438106344, -654.1941775542901, -1.8570234255158071, 6.628179206111707
6000, -8.198254776553142, 0.7645068479167849, 9212.306410452824, 0.5759992443774482, 525.3377734174722, 0.10326164127364842, 0.0863218032387158, 0.6257246845423572, 254.22037831422853, 1.0881322641313642, -653.9613969683581, -1.8234495027404227, 6.60112213692029
6100, -8.300302703572893, 0.7601532328989359, 9336.456811531963, 0.5815899914180374, 528.9644343385623, 0.09217379445769917, 0.0917657836315583, 0.6080222413737946, 277.7270732327703, 1.093987357375922, -655.5672646369594, -1.830809098694516, 6.583658442706627
6200, -9.425042160822077, 0.7828721440588657, 9314.68980121466, 0.5781245771271162, 528.9481303106445, 0.09233727844324113, 0.08175106378268082, 0.6140073366308219, 238.54291132463834, 1.0931602952273765, -660.8382019630221, -1.8488815856062766, 6.584778386108991
6300, -8.285777463271245, 0.7926861516718549, 9352.893831696132, 0.5849913191601946, 526.7263243214603, 0.09420908932590986, 0.07658955270394494, 0.6046849085336353, 249.0882766333736, 1.0807521253959012, -678.3363450166452, -1.8602777318326669, 6.594533856273685
6400, -8.384302049685338, 0.7720151903234124, 9257.121024901395, 0.5459221910080131, 522.6364413676781, 0.09202138162484985, 0.07634686171067076, 0.6064108513412815, 223.0410015402841, 1.1316820786560635, -671.4513478599647, -1.7935068172652118, 6.565838299489058
6500, -8.886603417248708, 0.748496833889239, 9228.448850380395, 0.5795369044156489, 524.5267198073266, 0.09246515984757704, 0.07491087803748014, 0.6083389147499829, 223.135609907078, 1.0984659435886632, -668.5195486225857, -1.8360032501172212, 6.572601668392561
6600, -8.603888178410196, 0.7603254296381763, 9130.689342505122, 0.5839722681858686, 526.3199238179509, 0.08337600642720071, 0.0763045251058097, 0.6073302718973916, 197.70755952850897, 1.0968718551243246, -661.9687709427728, -1.815999206197964, 6.57019847977283
6700, -8.827657684945606, 0.7684359153260257, 9092.837926900089, 0.5969292541952637, 527.4908040540511, 0.08768532956984455, 0.06736330294589264, 0.5997739931195787, 208.10339074950173, 1.0822754731732656, -657.0540170781559, -1.8088516683663156, 6.560884035311152
6800, -9.245526908062676, 0.761893115996906, 9114.726866528486, 0.6117695363397796, 526.9054412640323, 0.07825331777877183, 0.06630503572292021, 0.6028145733903354, 254.07881309257448, 1.066767433195453, -651.2051584055581, -1.8772495944833554, 6.583508166234727
6900, -10.015977282760135, 0.7554296579831979, 9172.037926884334, 0.5689540054122544, 527.0104553860217, 0.0896449277177345, 0.06533807430424293, 0.6159937092089749, 184.07116337104927, 1.0970853462522863, -667.6233687844938, -1.8043889688950812, 6.627575363450137
7000, -10.972910192554613, 0.7482802420849266, 9251.208654699105, 0.599358485896889, 526.3230868893572, 0.08527295126590168, 0.07814739355183738, 0.6173014652515151, 193.4948534151688, 1.073821006616518, -652.4628648965659, -1.8287766219742563, 6.65098193074369
7100, -11.045934972860445, 0.7697039411449749, 9240.474477623564, 0.6010312765051895, 527.2581570724485, 0.08798529077204442, 0.07170901483254838, 0.6199381776010664, 123.63023480031494, 1.08146644710515, -664.6761044357462, -1.8316784400243593, 6.62852072227199
7200, -7.912179180122486, 0.7713362889294123, 9309.228549180043, 0.6159116214391391, 520.4649638340725, 0.08542143392599794, 0.06950803520252669, 0.6217646016621828, 248.21645026456213, 1.0593337259215865, -658.0162516440143, -1.8755777674541623, 6.679450204336997
7300, -8.529014681659074, 0.7533353851843535, 9253.3034845493, 0.5961929054807191, 524.4983729485182, 0.08258737542761391, 0.06471193193969896, 0.6170790545425274, 229.36088825012243, 1.0805220472019097, -649.7451682142644, -1.8401779431268297, 6.680958302440386
7400, -8.222896259137205, 0.7802741041277099, 9207.190527314046, 0.5755439280076099, 525.5938112089527, 0.07568917236811264, 0.07043050617552449, 0.6170672739479043, 225.2810736561128, 1.0955459747428382, -631.7542238138774, -1.813727870962272, 6.668017770974146
