# iter, vel, vel_disp, cont_slope, cont_amp, na_feii_amp, br_feii_amp, oiii5007_core_amp, oiii5007_core_fwhm, oiii5007_core_voff, na_Hb_amp, na_Hb_voff, br_Hb_amp, br_Hb_fwhm, br_Hb_voff
6100, 103.87168293026825, 137.94142457081423, 0.9120104379385813, 9.31051864334358, 2.0049394735176005, 2.697631102611148, 110.78657385149707, 460.5508000556675, 15.0246969884046, 31.94800302000946, 9.509535476259796, 18.97361217556813, 1947.8498560665328, 137.89758093440358
6200, 104.00128603329549, 138.0150166986343, 0.8836361757121628, 9.36096497403852, 1.9909577112916126, 2.7018862013819733, 110.7876481482703, 460.5322140128065, 15.099469124953407, 31.938589565015715, 10.078640619552907, 18.91457368036516, 1950.5062520583933, 137.01172863779533
6300, 104.17204845599257, 138.10380149047242, 0.8626946723204104, 9.393601396913365, 1.9731562816612336, 2.697412394854303, 110.87415240549404, 460.24193622406693, 15.142334338334297, 31.956315652969, 10.274359126960803, 18.871979970460913, 1951.2071072550484, 136.23028141595236
6400, 104.27688841005528, 138.03652644107518, 0.8536200562723879, 9.367202488325272, 1.9431664073005053, 2.6961146639947198, 110.9423426904296, 459.99301409801944, 15.096298616321807, 31.897337989601976, 9.8746109759711, 18.916453670140864, 1945.4493844344338, 135.77721984733776
6500, 104.432199754358, 137.94940117431113, 0.830393613868499, 9.413592986633914, 1.8971081779466634, 2.693972132250711, 110.94008287782837, 460.02443564329013, 15.209002258170198, 31.763990702543765, 9.699403599791678, 18.929745236944722, 1940.6588624535812, 134.43255973470485
6600, 104.66329196380462, 137.69634430592185, 0.8248587905990781, 9.39033834491954, 1.8966340883368966, 2.6740038664996275, 111.00101478689874, 459.9040486491191, 15.333440040716614, 31.726576894715485, 9.672926298150134, 18.971746945352713, 1939.0192761349308, 132.5850977835657
6700, 104.79838774933584, 137.64125078447873, 0.8247582710331484, 9.419226506070157, 1.923784680367634, 2.647245380016825, 111.06979444153843, 459.7999440949518, 15.378141650281227, 31.63725333444062, 9.21283423559106, 19.063836481288995, 1935.8810342875984, 131.72000782134148
6800, 104.849805960891, 137.6007384194034, 0.8497025145464746, 9.343463279654886, 1.9318548795078834, 2.6393732997647428, 111.05631547143543, 459.9566178781291, 15.34859069205519, 31.506966779355704, 8.878115493551864, 19.15130850554963, 1931.1383353705776, 131.10860748277554
6900, 104.87374601270648, 137.70891719598873, 0.8400376620611888, 9.408683343910088, 1.9454349178414279, 2.626469451943926, 111.02777290115368, 460.0570843135369, 15.40673189215575, 31.449590655959938, 9.075186750328513, 19.125290142600782, 1933.8916097882425, 129.90036011605463
7000, 104.8476448263755, 137.87197085525324, 0.8488228630527594, 9.431147956525818, 1.9702043439837158, 2.639918057026069, 111.01796968990253, 459.9617615177336, 15.427624546182688, 31.493382141056248, 9.061964521539768, 19.1412918223222, 1936.8949018157741, 130.3405424321035
7100, 104.7943545345768, 138.143329339794, 0.8538440326896444, 9.404659317037304, 1.9713534965935207, 2.6625824572681838, 110.91751587843318, 460.145669726336, 15.355626237656603, 31.499100982715785, 9.241975912800227, 19.151461645012247, 1935.6030965870166, 130.59199045530247
7200, 104.65701525152119, 138.23560221393353, 0.854403131069815, 9.376900583033333, 1.9742029692629506, 2.673520933086215, 110.86160815020814, 460.41234855315486, 15.165523755551813, 31.46607234300529, 9.189281208890144, 19.159042412514214, 1933.0120988398241, 129.88403277792472
7300, 104.46493525814597, 138.32171029079728, 0.8579072536548633, 9.43194464681086, 1.9879547307612462, 2.6757483793090895, 110.89583022681326, 460.47010625631816, 15.134667528839518, 31.52667156683476, 9.05875371829219, 19.142453092812847, 1933.6196046404511, 130.58184352299418
7400, 104.39886694128704, 138.15283556827853, 0.8890383489781595, 9.336190672810371, 2.0015176572664126, 2.66953016043107, 110.94496261841262, 460.51039075976985, 15.04432740103997, 31.59651279643681, 9.00291147425178, 19.15077279831987, 1932.2250775521165, 131.60200554570193
7500, 104.257218978176, 138.0090636330905, 0.8926589996827013, 9.23180838673692, 2.0065672923402316, 2.6506206406443904, 110.94400297717237, 460.65584631356353, 15.02929177293922, 31.657822964858777, 8.762884640997056, 19.12689557054465, 1928.701128983568, 132.53088892272328
7600, 104.05545172898306, 138.01267675328103, 0.888130030068857, 9.228915601874107, 1.9894069914318784, 2.6415642094686587, 111.01630026816271, 460.7764479666756, 15.188519514239424, 31.679231286634632, 8.49572095168592, 19.10264174429287, 1929.6473472788414, 134.53135713923785
7700, 103.96999898718197, 138.09739203060053, 0.870286742606171, 9.308279775981728, 1.959660544598001, 2.6615700016321266, 111.07359329033531, 460.8043643105209, 15.333115287886997, 31.73470377212158, 8.960012544804036, 19.054113140043526, 1934.63159055788, 135.69588551002101
7800, 103.93731540998117, 138.16771779018134, 0.8521098904385828, 9.349262734087782, 1.9673669488002758, 2.655750596647157, 111.13444144676437, 460.5162543083863, 15.341133295302331, 31.795188243814753, 9.48484089877763, 19.047409322662062, 1937.7967589120462, 135.19672152170884
7900, 104.01977214343984, 138.34043069095665, 0.8220259474568098, 9.422629893398305, 1.979249326949739, 2.669715487186521, 111.13700714432125, 460.3801894806641, 15.40652159070335, 31.814052137553215, 9.9634589439569, 19.04008997983922, 1940.8344751185193, 135.65339025801217
8000, 104.10349510218992, 138.20608072873787, 0.8325846060901534, 9.485005109838829, 1.981511498886607, 2.7047324248643894, 111.16895686258096, 460.19542283563123, 15.390013408198406, 31.798983403569643, 10.138256349976533, 19.04328743754558, 1943.9305753418057, 135.49430272447054
8100, 104.24941148894658, 138.21328587335492, 0.8486015932157583, 9.513140087226938, 1.9957086815436755, 2.719909197613726, 111.10663641716076, 460.09928798836927, 15.339419202255252, 31.769039935406283, 10.300843025902198, 19.059593554360713, 1944.7236922889285, 134.28634061953375
8200, 104.44650849201793, 138.19617866306595, 0.8862229951164217, 9.423755004297147, 1.9996152240878247, 2.725110483412529, 111.01557190401141, 460.02571713995184, 15.363093254421337, 31.793159727077995, 9.891485752614503, 19.074440987707167, 1943.2079077949882, 134.13585422427275
8300, 104.60480310888433, 138.05940312944958, 0.9133849919097061, 9.380342762832699, 1.9623545114233503, 2.756775314141925, 110.97562748292466, 460.0925505222707, 15.33323151954002, 31.844414112996223, 9.59416959743526, 19.03126330218109, 1942.2234977075166, 134.69195459060276
8400, 104.44775299007225, 137.91459711773052, 0.9617269985956792, 9.351319434407092, 1.9309125998706727, 2.77432887694301, 111.00863200236063, 460.0217082995076, 15.236279176571044, 31.887456532310736, 9.731329225943522, 18.99348797232443, 1942.7908573361165, 134.14618462478344
8500, 104.3296232624151, 138.13186565681767, 0.9966712587928275, 9.246914492239801, 1.9152660597986253, 2.7655684555553774, 111.023628653165, 459.985283305052, 15.159272724242873, 31.94230158308131, 10.104089337813122, 18.97230741788308, 1942.5576366833975, 132.5783475588152
8600, 104.20238322124297, 138.24457983407763, 1.0128325635676663, 9.161171731756017, 1.9169088418454343, 2.7696454506857204, 111.07633933528805, 459.7409211716127, 15.044878035973348, 32.03572018227999, 9.931840024789464, 18.933241985040567, 1944.2458356011348, 132.76353062595484
8700, 103.93305169129502, 138.34276607412926, 1.0120925230404192, 9.199902513053079, 1.935465670982481, 2.7702567760003456, 111.12006602570841, 459.4849952490033, 14.885073136938049, 32.05613369326753, 9.694826686193204, 18.922967768124465, 1942.7667600747482, 133.15830308188492
8800, 103.75899978125076, 138.46175148887872, 1.0072017225761294, 9.19823462537902, 1.9564718466773685, 2.7478540481395806, 111.09374357955726, 459.49774834108314, 14.817783319483231, 31.991959552264394, 9.620028954172444, 18.953137320781046, 1941.5097678456673, 133.7549671633547
8900, 103.84939534547954, 138.59866972025563, 0.995997544147408, 9.110960577221523, 1.9797425301754557, 2.7272829632156737, 111.0414337763415, 459.63109289274183, 14.934322251769654, 31.972990658001237, 9.386948265252311, 18.98710280696952, 1937.584984285211, 133.89894783290057
9000, 103.95636507522747, 138.6195552893571, 0.9809234835693615, 9.040333516895725, 2.0181293776964857, 2.710483800316557, 111.0189662532926, 459.60131930076653, 15.004915961678584, 31.957100409424324, 9.263425489547343, 19.032904959544812, 1934.290380822398, 134.376311184259
9100, 104.10956659725427, 138.47925225408832, 0.956655603094945, 9.14830852777011, 2.0335824894444596, 2.694284708079874, 111.01845294722538, 459.56540979210763, 15.030449683854068, 31.87154278478696, 9.504455495795826, 19.07706834082215, 1932.5064685525292, 133.6440654298148
9200, 104.29544878036546, 138.3680732435444, 0.9610801506339306, 9.151060049112859, 2.0328170198188875, 2.6914751951268046, 110.95761195197028, 459.72501767510533, 15.196275472418806, 31.90417684262226, 9.8457617864467, 19.048324412483982, 1935.6951543573723, 133.33950362452407
9300, 104.28949138231704, 138.34275102446443, 0.9669340149205511, 9.122094698477662, 2.051206296168364, 2.6858534106320793, 110.90369047456137, 459.63321295892405, 15.393872943675689, 32.004548655827215, 9.810924076089515, 18.99089364638441, 1939.5426986532905, 133.61810874894005
9400, 104.31333679388284, 138.33943195396168, 0.9726941400138978, 9.112958444586532, 2.059525971828822, 2.679204355284358, 110.90370285450649, 459.34783594729737, 15.403779244147666, 32.04768775124897, 9.491953789805573, 18.953359264236187, 1942.788967857512, 134.85869988160493
9500, 104.36699160127941, 138.35268859797648, 0.9837340697947144, 9.163310684529762, 2.015288631245485, 2.686940605071954, 110.9062793780254, 459.308810629381, 15.387348849902354, 32.05230687339793, 9.273551008127843, 18.92899363443706, 1947.2790630566985, 136.6301231555307
9600, 104.3112058779498, 138.2700805674166, 1.0000028471329552, 9.123050721455861, 1.996501521202163, 2.683810065875826, 110.87706614194367, 459.27727700817576, 15.367983949991393, 32.08343653558236, 9.342984331599446, 18.91344746020438, 1948.5347853512396, 136.99518781810787
9700, 104.29578558300364, 138.08934845655384, 0.9883779650372022, 9.102346249730912, 1.9638788321891474, 2.6680695653899247, 110.92289344723189, 459.1850784505072, 15.241069037526788, 32.013128314186346, 9.543477161454806, 18.92687162817678, 1944.3619208525017, 137.20287473675103
9800, 104.36685396402984, 137.98875560295488, 0.9976443040133551, 9.064747317179279, 1.9375302806238255, 2.6793238274581426, 110.96702263306702, 459.22842973426253, 15.114146472280021, 31.927159558911356, 9.934194606982734, 18.966947430010975, 1942.0433066716862, 136.71230777036448
9900, 104.21714639174961, 138.10124571522675, 0.9879043210104831, 9.103910619183017, 1.9079024360192443, 2.68891345283793, 111.00828676473286, 459.3382159816128, 15.031773748440063, 31.889715280483625, 10.238996692669355, 18.98851667085054, 1941.2168226668741, 136.2065936966701
10000, 103.9649418571581, 138.09859856989087, 0.9709668293688286, 9.199162586572275, 1.926173882008191, 2.686502905529863, 111.02714555688937, 459.5260924265734, 14.954109616322192, 31.82872319139974, 10.246731876942988, 18.999241594285756, 1940.3622799439863, 134.7754115189412
