# iter, na_oiii5007_core_voff, na_Hb_core_amp, br_Hb_fwhm, gal_temp_amp, na_oiii5007_core_fwhm, br_feii_amp, na_feii_amp, br_Hb_amp, br_Hb_voff, power_amp, na_Hb_core_voff, power_slope, na_oiii5007_core_amp
1600, -44.94696591297859, 3.4631545014197544, 2952.489535162027, 2.950130019258352, 293.79044470338755, 0.15988671169656488, 0.09463171852215077, 1.1623000803527757, 84.78751546831941, 2.646509983373331, -2.900552294218743, -1.640591867973158, 7.933506500390617
1700, -45.47814512530465, 3.4881433497449663, 2906.6531964513206, 2.9349936074527747, 293.34713816323654, 0.15322204089791108, 0.09426667502864952, 1.1639166833079104, 81.64200998314274, 2.6671170786548024, -3.0789837821754533, -1.6317896531779952, 7.944942633618705
1800, -44.39260766225636, 3.460811581620465, 2942.67819501967, 2.9223451192396857, 293.6164911625063, 0.1462186679975695, 0.11305535376274603, 1.1646959992033588, 80.03757992834085, 2.6815177830853107, -2.7351082476904143, -1.6158031677084554, 7.963012931571196
1900, -44.81280598816263, 3.3930694434663673, 3006.274136666028, 2.926350223119137, 296.5255416314211, 0.1515305108312221, 0.09852941408106602, 1.174455991311752, 80.37258824456342, 2.6713135226866918, -2.6687698832098663, -1.6129119235433271, 7.878645664783409
2000, -44.836026030795466, 3.4321346849053938, 2927.7038015976295, 2.955770560619757, 293.2054150841943, 0.15273063312039026, 0.10417774982014436, 1.1694236311028217, 82.18702253800988, 2.6442839008424803, -1.461443771581978, -1.6438539958209981, 7.906143708881162
2100, -44.61349429836804, 3.428621039436389, 2958.2058548836017, 2.9480759622418673, 295.2971354318373, 0.1693955702012454, 0.09214300857772047, 1.1657495134009666, 85.09352993754355, 2.6491445726511005, -2.158152116477467, -1.643882573743145, 7.889564474624605
2200, -45.281485710132586, 3.465176905534375, 3000.15487252166, 2.9668850059290293, 296.16848590273827, 0.17406262920173263, 0.09617000393419602, 1.152243351567264, 85.85325402801102, 2.6296904264703653, -3.764400462398953, -1.6532599767226164, 7.888808943646293
2300, -44.54230544148756, 3.472094396564196, 2988.389344767853, 2.9734913380555787, 295.09977093783857, 0.17052774812967444, 0.10909408166499893, 1.1429682576530054, 82.50730708427749, 2.6272272695401755, -0.5643336495227285, -1.656908135285531, 7.854815250754696
2400, -44.70835077966369, 3.4754569399404436, 2954.807315779433, 2.9523461006926826, 296.01062354939734, 0.1604899575111985, 0.10721657604251052, 1.1443753023193732, 81.53045846069692, 2.648362151461591, -2.195550368509226, -1.6504193128089022, 7.879308605366336
2500, -44.471837440253054, 3.467178812518191, 2967.2190697599744, 2.945726230582635, 295.5008567447173, 0.16098873814987305, 0.10932548428333175, 1.1370621953795839, 99.29138221430327, 2.6526104270630824, -1.951758987650356, -1.643101022356047, 7.8800397744899255
2600, -45.01401144725914, 3.462748180905085, 2956.9997485170707, 2.959719913762944, 293.03085378697995, 0.15969709181414607, 0.11140481644232492, 1.1503628738724212, 85.79836063665385, 2.6416825327046833, -2.021183372255604, -1.6417875098132648, 7.9189896775024895
2700, -45.20811874624942, 3.4339630139385995, 2912.612135051438, 2.9724468607478904, 294.651300351447, 0.15968382840472345, 0.10332715118910586, 1.1676041002195372, 82.92062402268596, 2.6290050582459408, -4.0927317048096405, -1.65128503219543, 7.9409085202671825
2800, -44.296136463886796, 3.421417800951062, 2910.275249225124, 2.960355658048351, 297.0436834810798, 0.15905374347406448, 0.10678647260167218, 1.175544151135874, 83.6001532147698, 2.640312692662734, -3.6155205517992517, -1.6465632647321256, 7.922615854692441
2900, -45.934565049802195, 3.434638591573206, 2925.8857206054367, 2.9464867913566493, 294.56741648042623, 0.15561706016273405, 0.09786975946051696, 1.1675944795979618, 90.45738033196955, 2.655466257733518, -2.179052533106927, -1.639953399448635, 7.936746446041033
3000, -44.98590835515798, 3.45266593530995, 2941.7108716414195, 2.965767775126916, 295.92017994893683, 0.15905573714228655, 0.08614031338671824, 1.1495654516293645, 116.37080059966368, 2.6335155553669445, -3.5070153906883688, -1.6497888199155908, 7.956088964133929
3100, -45.54546752169862, 3.442525424534573, 2958.161258527113, 2.973126003005089, 296.36017616361914, 0.16896606087118146, 0.0928717999661649, 1.1497342808432638, 108.89051956991736, 2.627097678767486, -5.856488261106294, -1.6566873750965567, 7.940311806181484
3200, -45.763575905986514, 3.406255976697656, 2939.803954312291, 3.0031660524989983, 293.7367647999507, 0.17188270487734122, 0.0884403286749447, 1.1708310689214634, 101.70119655751759, 2.5959922191331914, -4.289899192715316, -1.6909359495204133, 7.943206279222528
3300, -45.72350717166714, 3.3939505998884067, 2919.3529826283866, 3.002019789541217, 292.50592915469946, 0.17068455781132932, 0.11099214523528984, 1.20034356146728, 83.73497156123149, 2.5942428388314736, -2.3475769545103455, -1.687477772348572, 7.97760526802518
3400, -46.21058146150786, 3.4285275708721716, 2897.0691319455404, 2.9697140146226437, 294.2030716349446, 0.16567440851381096, 0.1078810086856259, 1.2068222154711459, 79.01597135458442, 2.627923796181305, -2.023848631178442, -1.6641709559591322, 7.903458724942182
3500, -45.68714043802091, 3.424166310566851, 2874.586998520594, 2.9584903897182415, 294.45827806800435, 0.1813470492459571, 0.10308873832571842, 1.2010951524670315, 116.21568450175909, 2.6366666701138484, -2.3702536623980266, -1.6500026855153975, 7.9321111184804325
3600, -44.495295847891796, 3.450285089056473, 2953.7236088806767, 2.9491892542256797, 294.4150511196659, 0.17732874754422223, 0.10420446956841145, 1.1752689514553596, 105.37719575561763, 2.647991867062628, -2.0499482452581965, -1.6420968107024438, 7.895252943728476
3700, -44.7397579549116, 3.4792730495782247, 2982.718731034998, 2.9448191874229677, 295.9580449220143, 0.16588250346402866, 0.11215916440702892, 1.1644198762223859, 86.55450199072081, 2.653024797115762, -1.4119076138279292, -1.6294157240527276, 7.835482490921054
3800, -44.37878329338689, 3.4626750136808426, 2948.718712203939, 2.9564160404533286, 295.4608311598295, 0.1651569677379539, 0.10802397020231733, 1.1668445245922516, 95.62979770368291, 2.642981513790131, -3.514270017744875, -1.6317659312181614, 7.892929469559159
3900, -44.48418908192754, 3.450980065835414, 2913.1787870646535, 2.9716199878975664, 292.98660608045196, 0.16677618224101826, 0.09360061852206547, 1.176683446503181, 89.47646422693524, 2.6267913433720236, -5.160133859012911, -1.656919452274392, 7.919169791801345
4000, -44.383068571992865, 3.421426362651809, 2875.7791312063036, 2.979703872338149, 294.8559088905506, 0.1620482225222396, 0.10561627461429973, 1.18236954852167, 114.78037767148328, 2.6143611935284072, -3.890695840751558, -1.6665656945831466, 7.909158766816828
