# iter, vel, vel_disp, cont_slope, cont_amp, na_feii_amp, br_feii_amp, oiii5007_core_amp, oiii5007_core_fwhm, oiii5007_core_voff, oiii5007_outflow_amp, oiii5007_outflow_fwhm, oiii5007_outflow_voff, na_Hb_amp, na_Hb_voff, br_Hb_amp, br_Hb_fwhm, br_Hb_voff
 0, 100.0, 100.0, 0.0, 0.0, 1.3215598284629502, 4.946080814478106, 59.18471369426124, 252.1369791921042, 11.158384716854632, 14.11830747807282, 819.4935453622533, -171.0526542045653, 37.61536312826299, 91.59920211953215, 14.149482371555159, 3084.65103203216, 251.90511261265962
500, 109.45892557284274, 108.210752738655, 1.480497603015272, 3.050801043343063, 0.8724702995762236, 5.362493837260869, 58.343627405813734, 252.89057613455054, 12.688195245577285, 14.93342710782994, 826.3382803813241, -174.65747492382727, 40.2650040245965, 92.06353811061507, 15.025112937844376, 3076.289537041748, 241.00536155094196
600, 115.46053641528572, 110.58697719741983, 2.0015914366695027, 4.034951389291146, 0.7715784634543669, 5.549062893587587, 58.47134495301809, 253.78596096621197, 12.512611741809112, 14.791214899076461, 831.8368261400713, -177.12415006108463, 40.85383437859974, 93.08079279348023, 15.186442910229948, 3073.4863934316295, 233.6718134805211
700, 122.22870418436183, 111.72457921012926, 2.2657249358602574, 4.720782769507812, 0.7251105851810988, 5.67794831218467, 59.01423627233383, 254.62123821247124, 12.020123400284739, 14.487144766748026, 838.9232879591417, -179.95371528890522, 40.95647489970296, 94.46408794007537, 15.292786856460596, 3071.499429211972, 226.92102045921314
800, 128.88316889240906, 112.1378133653298, 2.320374199062415, 5.023241038875335, 0.6916159023317566, 5.750738467541052, 59.764152337353835, 255.25549366773546, 11.513113922157439, 14.186594911809864, 846.9026346222769, -182.87602725825454, 41.03915354504827, 95.75987382390018, 15.325044779949705, 3072.119513328481, 217.6790785521248
900, 133.74870762884194, 111.4436238449976, 2.3707812335091223, 5.030668817986172, 0.6661980493461305, 5.781950862862797, 60.32091728539132, 255.76952820981856, 11.066386718077574, 13.88353532695976, 856.3709640784076, -184.40485941704623, 41.23789776468235, 96.50760158677677, 15.302555370646626, 3079.331953102532, 209.71367566990497
1000, 137.05861000359772, 110.29868446811861, 2.401992808938958, 5.019756234067036, 0.641610371410453, 5.796551331431784, 60.68257307658777, 255.92530830695011, 10.558194771852351, 13.678203320706983, 868.1098685475075, -185.55457848597484, 41.40607171197189, 96.88783943718482, 15.251802700591693, 3095.6167509910006, 205.7292166052333
1100, 138.26797057148028, 109.76453735849071, 2.409887283866014, 5.039081828988048, 0.6330795391950886, 5.79846773995267, 60.85672679362872, 255.81737402015762, 10.105961848904586, 13.566917175345642, 881.2363831467259, -186.49926372367835, 41.58797897802527, 97.06315969588334, 15.175003546495379, 3124.809503263478, 205.0885031363072
1200, 138.63517354276394, 109.25442878818308, 2.422574409046674, 5.141560688506965, 0.6181316042190195, 5.840565527572208, 60.929010880740194, 255.8372704027877, 9.648923119609458, 13.465227182475878, 895.0279138080991, -187.45842739235115, 41.827471353700005, 97.12612586953409, 15.045653100265607, 3168.344997548283, 205.4216524157484
1300, 138.85184495456664, 109.52250382937386, 2.410860956980478, 5.3015120648275715, 0.5968729792714299, 5.869772147355903, 60.909384785512664, 255.71521571736702, 9.352284436538586, 13.42892272224676, 906.4280544020344, -188.21876862639562, 42.093639237492994, 97.21949291071805, 14.871954701484444, 3220.9598613543217, 209.48789979100903
1400, 138.79524818575211, 109.33604386893437, 2.3972044983865395, 5.497855627930306, 0.5966181636339142, 5.881578529091309, 60.854205381309484, 256.0166824893912, 9.047964051148929, 13.417964484894956, 917.7387538851972, -189.68805005347616, 42.38071559145059, 97.32511256981199, 14.658563169219264, 3281.895068786139, 217.26452977006466
1500, 138.4874110518315, 108.86277076987531, 2.3888921456930046, 5.6810908569370815, 0.593183854830394, 5.909189296187772, 60.75210625044239, 256.449488859825, 9.096010002959908, 13.4309950085379, 926.7293549207185, -191.48379642858387, 42.658360169755035, 97.37337629482833, 14.429970589775513, 3341.5449917425753, 225.05847359147
1600, 138.99414029993736, 107.99902212559748, 2.405223869582697, 5.813856047001032, 0.5758676579895528, 5.934351881692454, 60.716249609364915, 256.5110191720351, 9.214431622766012, 13.473704625205949, 932.7090159014464, -192.81209359583332, 42.92422360140096, 97.41732797709479, 14.239184358554654, 3392.5712787953694, 233.0006759081255
1700, 139.3672220309937, 107.60217113352857, 2.4346614351059888, 5.829905691072248, 0.5440908513654684, 5.937733871533304, 60.6762717891136, 256.4022615216276, 9.445111903769934, 13.544289853525324, 933.357910862713, -194.20736431867053, 43.13963142827571, 97.52355990745097, 14.09819413240243, 3432.892475178713, 239.40044577102415
