# iter, vel, vel_disp, cont_slope, cont_amp, na_feii_amp, br_feii_amp, oiii5007_core_amp, oiii5007_core_fwhm, oiii5007_core_voff, na_Hb_amp, na_Hb_voff, br_Hb_amp, br_Hb_fwhm, br_Hb_voff
 0, 100.0, 100.0, 0.0, 0.0, 1.0981386866670622, 1.4711267136318413, 43.135660331804864, 239.49597018314387, 51.470527011425986, 8.12404118052712, 78.14047201806135, 16.866390471777052, 1402.1896082509745, 112.59835857059875
500, 108.97194615207505, 96.06353367611818, 0.9802234419944562, 1.9200342520698408, 1.00701309719116, 1.9551343993430645, 43.80776848446621, 240.07830421241658, 50.80263535002326, 8.950801404039774, 80.43570557197016, 17.604096875067487, 1409.4752603653178, 109.1391190918657
600, 117.38160809509367, 93.5380378988906, 1.244679820323225, 2.5364018683134084, 0.9730289183326569, 2.030859618360906, 43.850821502234375, 240.3602665234188, 50.82854001644738, 9.272981294774045, 81.53825977731984, 17.66086730352565, 1414.0279419237995, 107.93349843596624
700, 126.74085610618765, 89.61085178627341, 1.405465743321693, 3.0296712761708298, 0.9362468448211408, 2.0626652926008466, 43.8154201530258, 240.13123330185567, 51.05545493382287, 9.60442523740908, 83.65368053393529, 17.537378864038136, 1424.7651991449427, 106.65392261359393
800, 136.15060855582763, 84.83016311211391, 1.4850682655015972, 3.257749913484987, 0.8720313079438082, 2.0668063906906533, 43.80225469647129, 239.86586635173336, 51.567541303158485, 9.908768440446064, 86.35168226472827, 17.37060034221145, 1438.2690823749479, 106.09656509750054
900, 143.40853235284536, 79.77885121043327, 1.5514017398563662, 3.3167105950433067, 0.8348191286852357, 2.0623873003037954, 43.76642793696981, 239.7375316592329, 51.820037173914564, 10.255662298778857, 89.51362815342749, 17.21025920269556, 1450.0118174196696, 105.84846019394429
1000, 148.06424787055326, 75.08895216971457, 1.5944600104241609, 3.369817448867132, 0.8354192221708288, 2.0427923074134773, 43.78345418927022, 239.37843876251776, 51.966663081324825, 10.480606150024437, 92.25909630090688, 17.084585493532447, 1457.8577649173394, 105.63463963382947
1100, 149.62096914907, 71.06869846589419, 1.6233812552145863, 3.4017225164429283, 0.8494801931418764, 2.036796220306079, 43.82372963293784, 238.76782745489717, 51.82985171257262, 10.668881225104563, 94.69621413355226, 16.9906189679965, 1465.5852976954202, 105.50536867692915
1200, 150.49983061297308, 68.9614036892585, 1.6435631812587805, 3.413333357605598, 0.8387784793702991, 2.0510594838058873, 43.82023486206041, 238.9557680163274, 51.562656605855246, 10.784245296742846, 96.16367865982747, 16.943205872630283, 1467.6112938265371, 106.22290540958159
1300, 150.80558755426318, 67.7010797496178, 1.658099676435542, 3.408756675102317, 0.8458897684070494, 2.0671487141552385, 43.85454820200651, 238.54007712892403, 51.33399918276966, 10.826179344356511, 96.40519549371194, 16.933161917677136, 1466.4670468761694, 106.74570619265812
1400, 151.0525325481702, 67.2000521038125, 1.6531536303330294, 3.4159186345542194, 0.8717506367370365, 2.071627766622339, 43.91706226769532, 238.040109538295, 51.27973696435327, 10.726922885946992, 96.01541276161008, 16.96271123190551, 1466.0366034627796, 106.98706884767776
