# iter, na_oiii5007_core_voff, na_Hb_core_amp, br_Hb_fwhm, na_oiii5007_core_fwhm, na_oiii5007_outflow_fwhm, stel_vel, na_feii_amp, stel_disp, br_Hb_amp, br_Hb_voff, na_oiii5007_outflow_voff, power_amp, na_oiii5007_outflow_amp, na_Hb_core_voff, power_slope, br_feii_amp, na_oiii5007_core_amp
 0, 30.292469173306394, 11.609419862106197, 4365.603114480787, 319.47113799636224, 1208.9842747606588, 100.0, 3.23684115310917, 100.0, 42.72836139950232, 37.49867827907004, -343.10053434634705, 34.1267461398149, 12.933714478693844, 128.45948826307176, -1.0, 28.309725043327102, 36.259812083363066
100, 30.304856797351018, 11.613181073218218, 4367.071038418277, 319.24435504506175, 1208.1133982856388, 100.4207736924127, 2.623893841620709, 100.00049703300698, 42.72650982836003, 39.08525945487698, -342.06824530750333, 34.227212291161905, 11.841079214617249, 128.5599398881177, -0.22987390667280744, 26.666929442157365, 37.34596458123789
200, 30.02392008106296, 19.130685802791543, 4366.249408583835, 317.93239716021446, 1203.7053136548316, 107.16196672285693, 0.8262167829939617, 96.42056877843734, 39.37025298726992, 30.734494643064124, -343.203544064627, 37.2688564622097, 10.119808081434767, 125.15459606619774, -0.24756690374339713, 17.936599017030403, 37.281866165362
300, 32.17868704888237, 20.9003490224612, 4366.50146940168, 325.90193477648745, 1215.7660098794518, 97.6383908860171, 0.5305351478146298, 99.89175978015771, 39.33188068327834, 32.02222449894059, -339.6091144965939, 34.11314567314004, 10.729147883256136, 132.6110801409951, 0.1401800257535042, 18.093071648421137, 35.493347382071505
400, 35.302739965240505, 22.068661372155383, 4365.923496145805, 331.3857341072733, 1232.0752233614014, 88.55929171060983, 0.4589820241732414, 97.31504080500501, 39.383805760726666, 33.0711074216627, -332.2063029129186, 30.298134988055907, 11.133147668609116, 133.15972472126265, 0.6323613423336418, 18.364899836247037, 33.94478173613243
500, 34.26658047725297, 23.991146537841242, 4331.385376894848, 321.51081555039843, 1240.4680805451999, 85.08257067886436, 1.1112853903491353, 83.87866692354191, 39.52253864186303, 42.14057887769609, -302.7734456364453, 25.60899136272701, 11.49609086603587, 112.34721520329401, 1.1960693670519658, 18.554559845876035, 32.82702770382791
600, 21.523745268535126, 24.37883848885101, 4171.7335038170495, 323.577699829899, 1274.6490443815483, 96.71765183694978, 1.845403049226598, 80.51037147805184, 40.297744046357266, 61.63906903613595, -265.1571572902104, 24.63118123015365, 10.785770823226725, 97.17716828628768, 1.0178104971734123, 18.239618980741348, 32.48634718870248
700, 11.032138066306779, 21.168666641262725, 3957.9245797229555, 338.64200660504696, 1293.4621820302195, 99.0249180264014, 2.370188509312054, 79.72892601669992, 42.189346250830184, 86.93181396573368, -252.86275782074864, 27.496976933689268, 10.030045474235827, 89.12044826909846, 0.6439377709327023, 17.769711940949787, 32.95581580043586
800, 15.225409003581799, 17.657477458610206, 3796.915208860456, 340.62890246760526, 1303.7046144985932, 91.3451121722243, 1.8049731363128914, 81.36733050721321, 43.53733005739153, 108.14219453819172, -273.99965281823927, 30.940159638626387, 9.082277407138257, 80.61147599285576, 0.22301400936597332, 17.327325872488565, 34.20608111772062
900, 22.241757164886845, 16.820787284919824, 3722.6047709908944, 326.85448446952194, 1201.2970739786797, 87.758284137246, 1.244213804190705, 84.93294214752292, 44.27390294034642, 120.29702776821902, -261.71124813274895, 30.826592514953553, 9.82133282061834, 63.75243803652339, 0.225272068262285, 17.531466196792543, 34.18215750871289
