# iter, vel, vel_disp, cont_slope, cont_amp, na_feii_amp, br_feii_amp, oiii5007_core_amp, oiii5007_core_fwhm, oiii5007_core_voff, na_Hb_amp, na_Hb_voff, br_Hb_amp, br_Hb_fwhm, br_Hb_voff
 0, 100.0, 100.0, 0.0, 0.0, 1.618056898730377e-17, 1.3270145864760947, 3.963145601088055, 586.63009610791, 33.926002297773046, 2.2707739246414103, 35.69410631226398, 1.6505965457084812, 6829.973570494751, -345.3722511907982
500, 114.47681372763516, 113.23035371530032, 0.512765238842238, 0.9455253014630564, 0.10652093545225107, 0.9191986952312232, 3.8948822308872737, 583.8266263979294, 34.254800523686505, 2.285322433710033, 31.9112547594815, 1.4234148438231184, 6828.310709225884, -347.2330318033604
600, 129.92614417528674, 130.62583938799972, 0.7189377146737725, 1.160024999693626, 0.09475136991499536, 0.8893369280172038, 3.8664558464353695, 584.3849176230226, 34.136062670775615, 2.2554216458863507, 29.667622733840727, 1.386020528148422, 6823.175811997373, -350.3456713972241
700, 140.0918408840521, 153.99807803704218, 0.8470183693040474, 1.2548035407843037, 0.08370620415113877, 0.8929856769223135, 3.853194497326635, 587.8325725762999, 34.26240761146082, 2.208069231399114, 26.71721161688313, 1.3778718917427208, 6784.340092844298, -348.80005405950436
800, 147.95394408191848, 181.68945215312996, 0.8129132942164861, 1.241448970486416, 0.08101574782571044, 0.8985323933762833, 3.8513757504211057, 591.3372550418871, 34.63867301591195, 2.1600663626966603, 25.840098945544227, 1.3815999641182142, 6691.7750832965085, -333.75246466711155
900, 152.38245537940472, 209.79936097725974, 0.7137204485796483, 1.1498393152338409, 0.08733037233785346, 0.897805852466429, 3.850621399020236, 592.5269787442154, 35.515923840790784, 2.12164266396187, 28.52804876064763, 1.3948377725777605, 6523.4009324708795, -298.4689557104365
1000, 150.97998242560013, 234.79796090318237, 0.6005269134818806, 1.036376488927606, 0.0929794963197077, 0.8929604268856246, 3.855529331839821, 593.9839474854427, 36.41102593903091, 2.0773033889021475, 29.562919251443688, 1.4296048264829997, 6273.871745921347, -246.82637639426017
1100, 148.27742495842378, 252.7363044053939, 0.4903305257545985, 0.9121070087531152, 0.09856278484573563, 0.8852854774311056, 3.8537748841261807, 593.7972936391814, 37.1572210431953, 2.047573687203251, 33.27671422108417, 1.4771626374245996, 5994.101094412628, -192.29539152371447
1200, 152.8357275490899, 265.32251077122277, 0.38913023228494065, 0.8019611359700586, 0.1006752585194881, 0.8830155032281524, 3.855475666648319, 588.8236534163367, 37.415136925932096, 2.004536785712234, 38.444378777339324, 1.5387528834317985, 5696.543172914885, -144.00452736965877
1300, 157.51326939126866, 273.02446195669484, 0.3413069488529981, 0.7213088276524763, 0.09512612407292452, 0.8820522984866918, 3.8529994660079088, 584.0222624585122, 37.49846824015789, 1.9701619086270632, 42.31451521830692, 1.5953834748468645, 5433.866958280612, -112.94116120648755
1400, 162.4347594685512, 278.44443090656387, 0.3770685334582651, 0.6563125620912945, 0.08157479110802826, 0.8785747621108353, 3.852240266783636, 581.6168824002443, 37.6628074064782, 1.9487337919800203, 46.100187479348385, 1.6447178089485934, 5225.302120781021, -101.41293120458499
1500, 167.5889240484643, 280.31172264203985, 0.38870385210950054, 0.60340547466884, 0.0709367629284075, 0.8745435151163605, 3.8553485027017964, 577.9505269365259, 38.32585262394697, 1.9397810150075079, 54.00820075746887, 1.6757826628901111, 5086.470385189133, -105.34373761863161
1600, 170.45309464474263, 280.389574854386, 0.24940810407105604, 0.5710069425673377, 0.06391423504627855, 0.8662679074582152, 3.882149446363181, 571.0438159287017, 39.71563780592569, 1.9326777424789072, 60.5636215485208, 1.697480285358841, 4979.017843609839, -111.02619331742872
1700, 170.27347451552723, 280.11838392212496, 0.07943667183152296, 0.5459716872413052, 0.06153590846195713, 0.8567699353854737, 3.9000910792740457, 566.957260315543, 40.87209212525922, 1.9245680910140541, 65.3291295738386, 1.7079800653856847, 4905.063441021083, -120.6126382363707
1800, 171.08884626726478, 278.42455648581, -0.13343222870320712, 0.532313025229268, 0.0627054739203657, 0.849016804910777, 3.912383994938087, 563.0167285205282, 41.692785106158176, 1.9182813628179902, 69.40795930142745, 1.7177592170207943, 4845.100835120355, -127.8354952200673
1900, 173.91079295948543, 274.0004456945134, -0.31348611449335834, 0.5423534049359536, 0.06602472947638835, 0.8468679003385894, 3.9229828675991394, 559.4448796191298, 42.07632686537952, 1.9054969616722905, 71.63144757572917, 1.7214547836751075, 4817.428130265721, -135.7512866632092
2000, 177.40359558971588, 271.2657514422737, -0.4305555783762725, 0.5622455883666063, 0.06804124336686539, 0.8432935265720515, 3.925532010620874, 556.3062270142786, 42.37224354270275, 1.8946792765778488, 73.1396637243167, 1.7291627653257677, 4795.022686803499, -143.95528849347212
2100, 178.91857948826373, 270.28954404192905, -0.4464152877243726, 0.5854309881974318, 0.0694136995373783, 0.8412452036567264, 3.923307410362147, 555.0782659245511, 42.31970612528663, 1.8750714628890623, 73.49721797322083, 1.7294073568963004, 4777.225189479889, -153.43866653912286
