# iter, vel, vel_disp, cont_slope, cont_amp, na_feii_amp, br_feii_amp, oiii5007_core_amp, oiii5007_core_fwhm, oiii5007_core_voff, na_Hb_amp, na_Hb_voff, br_Hb_amp, br_Hb_fwhm, br_Hb_voff
 0, 100.0, 100.0, 0.0, 0.0, 0.0, 2.443571502965771e-12, 4.567688985899291, 146.0364377300759, 12.583547699448733, 4.629354147001446, -34.87120502817975, 1.716331717454528, 1255.3559212174848, -38.541960152388796
500, 106.57395477851489, 105.04352464190954, -0.797432771721896, 0.58014238425494, 0.35437568121969465, 0.1355354934839262, 4.8876144665292145, 140.5216511030825, 11.261499275728728, 4.42369391377347, -35.91382626369076, 1.9869349285801525, 1244.612538690084, -40.53382522187458
600, 115.49802208266945, 107.27735161494869, -1.0306385742753708, 0.7020898859342185, 0.3929534263829976, 0.14518408318725928, 4.951495365941075, 139.48487019784884, 10.41292702416061, 4.360224787783439, -36.45306910465062, 2.056885151027512, 1225.3985150967067, -38.36157488542591
700, 127.70316707409012, 107.91395450088052, -1.1514282478573035, 0.7355380490891679, 0.3843441061823921, 0.1549746295175467, 4.958054561177083, 140.22806256739898, 9.767351411856513, 4.337212226966245, -36.5987585167815, 2.072888232108863, 1202.3184778569916, -33.79557844311649
800, 140.9961504859729, 107.447666756856, -1.191820318418654, 0.7380011678563428, 0.3707334941133958, 0.1616085321290369, 4.9544036029925635, 141.53845275175908, 9.675204791586166, 4.343486276948672, -35.84221432515627, 2.0753166382125112, 1182.5224598637274, -26.777101861304278
900, 153.86174169522292, 105.89426577728115, -1.1902855317440655, 0.708486105668034, 0.35829281738341706, 0.16538970700145597, 4.945656856683985, 144.86557680330733, 10.221610225814846, 4.358644211010854, -34.88067344088339, 2.067922522890825, 1179.46025120393, -19.05191267450774
1000, 165.07803447917792, 104.72199502120807, -1.260942407116518, 0.6742064982611035, 0.3473386995873101, 0.16783621462975432, 4.898940565233821, 151.52725261248585, 11.042033488483902, 4.386176570232058, -33.78066242132049, 2.0338694697996114, 1199.1757762381721, -9.189989892448382
1100, 171.64837047488828, 103.92466999140177, -1.2675691575373216, 0.6403255444843099, 0.33952174949242836, 0.16554631633803774, 4.844984472940842, 159.44079426401316, 12.018244061660932, 4.452747641372101, -32.532691746372464, 1.975652670008282, 1262.6476958382577, -3.9265999456126552
1200, 174.65165951702357, 104.23141200684273, -1.3459280571363663, 0.6254100770843583, 0.3444950173159838, 0.15578014679773616, 4.819019987780338, 166.313829094776, 12.599792114308249, 4.51853586980444, -31.468970757477063, 1.8922396316499797, 1359.6859177410151, -3.8246425256355066
1300, 176.4147473197871, 105.00136490693862, -1.4165799419154093, 0.6076120051310995, 0.3527846244128348, 0.14887356534613239, 4.805882584938793, 171.4806814632897, 12.784837967051956, 4.589360634837196, -30.7949372422863, 1.8107721154039589, 1470.3265185793082, -8.144669464402616
1400, 177.594932142841, 105.64532043448915, -1.439346623443885, 0.6040254480000654, 0.3571099081701996, 0.14518820275169048, 4.758700410385893, 177.25674023528953, 12.347052295663808, 4.678277266049085, -30.31699410261514, 1.7287260315114716, 1581.6615879177525, -15.073903018972054
1500, 178.4369256403393, 105.29770263214222, -1.3784518659423342, 0.6110211240536211, 0.35706275610768723, 0.14258928120391004, 4.74962698680175, 180.332631358952, 12.326470135027327, 4.773974854130085, -29.942773684132135, 1.6362711392514797, 1692.5521110360103, -24.39109400083653
1600, 179.17748874897438, 104.61463489574761, -1.4040040130695475, 0.6348263744425766, 0.35919635816354467, 0.13838358834268893, 4.751411588155822, 179.7834827713004, 12.031257917813843, 4.86901100001323, -29.58387809377361, 1.5596355379954825, 1783.1306096893688, -33.52739809844399
1700, 180.23936598908406, 104.72147421504098, -1.3593973951822322, 0.6556238591868259, 0.3580324523415849, 0.1370908844590788, 4.732605322340371, 178.68747658927626, 12.257742250945547, 4.913896842083318, -28.851124567877967, 1.5192450686780732, 1859.0329399188138, -45.63347872822722
1800, 180.9013424497209, 104.72750830699597, -1.2805314910496974, 0.6869553870392064, 0.35616850490167906, 0.13766140993835316, 4.7062233007949645, 180.68436841142602, 12.33994298851984, 4.929341483183633, -28.16851674895339, 1.4997741855156062, 1909.1436209570884, -53.86976470337855
1900, 181.07755039937518, 104.35250301413514, -1.2472576162899196, 0.7132427498054453, 0.35695864207578826, 0.1374801707142254, 4.702558247776914, 181.32955571803498, 12.379743477929567, 4.942800121868954, -27.586632495902283, 1.474978678829175, 1940.8786919872912, -56.14565540906093
2000, 181.46585421383756, 104.5266251201707, -1.2606178435757092, 0.7197126224700823, 0.3585684976868678, 0.13848589977251727, 4.695333890184154, 182.23394127935853, 11.838206735344137, 4.952756792323935, -27.02290153367559, 1.4641309687841437, 1962.1501418106457, -56.75962368114851
2100, 182.14071368184247, 105.13649438222699, -1.142291420571673, 0.7000158346055919, 0.3497321765510403, 0.1419447998408358, 4.696616689997097, 184.30348409207764, 11.906517635532312, 4.952511096065707, -26.04124968279354, 1.4564189264943808, 1984.4544339597926, -57.8394487823982
2200, 182.3498763393879, 104.79326979588002, -1.0959507477068577, 0.6884885428618842, 0.3440759660943415, 0.14456639477279165, 4.7168877809259815, 186.07042988327206, 11.499629952605286, 4.979194105528122, -26.681633314480862, 1.4407678813001632, 2010.1828585206986, -51.29029871717235
2300, 182.08028379390913, 104.02110131899079, -1.0902500804245923, 0.6798616703844556, 0.33808649044900385, 0.14418244366889835, 4.729295768269124, 186.21849922533156, 11.564443978899652, 5.02482933971955, -27.63498550970226, 1.41449183243531, 2056.854308233759, -43.438957173077185
2400, 181.88034108369686, 104.02182773553582, -1.0804191324736987, 0.6881219872152429, 0.33426357106348986, 0.14173831018363037, 4.725450412840707, 186.67809401928528, 11.836025788160088, 5.0492238443990045, -28.138729352234844, 1.4043005905850383, 2107.886481163152, -35.12799581048136
2500, 181.14280490303173, 104.0905595043051, -1.0602591739567704, 0.6947911247659586, 0.33033406796492565, 0.1400688847124474, 4.730469143215948, 186.65109215716575, 11.935473339642604, 5.064607351902452, -28.579561013354418, 1.4095366208204363, 2140.637878244827, -28.93917223024309
2600, 180.38944649531126, 103.85446638357506, -1.089887810624911, 0.6856176887064056, 0.328608337641898, 0.1367305395207608, 4.726820230583741, 186.2604119344768, 11.874768910094534, 5.062450504378549, -29.91904691944763, 1.4213307615227861, 2151.3919219626214, -18.945479237627936
