# iter, vel, vel_disp, cont_slope, cont_amp, na_feii_amp, br_feii_amp, oiii5007_core_amp, oiii5007_core_fwhm, oiii5007_core_voff, oiii5007_outflow_amp, oiii5007_outflow_fwhm, oiii5007_outflow_voff, na_Hb_amp, na_Hb_voff, br_Hb_amp, br_Hb_fwhm, br_Hb_voff
1500, 132.62455532954425, 55.80558984356608, 1.56180606638803, 2.9603404373330764, 0.5599418529675825, 1.1761160220050733, 54.938363778201094, 177.3000272093815, 79.09148420586489, 37.41193623639667, 411.8142409311366, -18.44902729664478, 14.929380232645403, 91.84934808111407, 12.911500365842013, 1728.4500624758887, 30.681048324058576
1600, 132.35940485228264, 55.64689170257395, 1.5698589793984674, 2.9654497248570553, 0.5759155896129412, 1.169952294242143, 55.17712456136033, 178.20658250998207, 78.85101660346471, 37.10851023117438, 412.79245667445616, -18.775597187573016, 15.06625707979508, 91.83322615899216, 12.87547397462638, 1736.7288326498488, 30.6836366208913
1700, 132.5765587458632, 56.070987405968324, 1.5715562425547451, 2.992372875457146, 0.5926428395353607, 1.1598128368440594, 55.16378000011739, 178.3785877477695, 79.06827993720746, 37.1321572275745, 412.3256488002951, -18.84318448175818, 15.08950306498163, 91.90276098735981, 12.867307936935283, 1742.507706017657, 30.55514037680495
1800, 132.8934705726121, 56.02351127719254, 1.5757679531868642, 2.9829987577897654, 0.5904956131629222, 1.1572840905722672, 55.16093531696192, 178.6359446362713, 79.15791414191801, 37.11373670249444, 412.2309142754026, -18.85892187268652, 15.111104809757919, 91.96336306299008, 12.864431734897154, 1746.1974179834094, 31.111985711709593
1900, 132.9923185630996, 56.16844735478136, 1.5760679637289752, 2.977236790227495, 0.5912640699454571, 1.1481926568260101, 55.00682907081494, 178.24817527598037, 79.33852161170982, 37.29619706243607, 411.60343655847316, -18.748898703577034, 15.062729283291363, 92.04377629217845, 12.887978848956939, 1746.6248435037014, 31.96470469119944
2000, 133.12569880112193, 56.661647687894565, 1.5731986908637874, 2.97754760777627, 0.5886679148535052, 1.142381102103206, 54.817321437233716, 177.60627484014643, 79.67161250993054, 37.57142460753558, 410.6660496685264, -18.66931779564724, 14.992106254558127, 92.30907497502282, 12.91522508066016, 1742.3539331595307, 32.53852591338431
2100, 133.43184376197456, 56.93913015867234, 1.574483411299969, 2.9608804678427063, 0.586052218303821, 1.1418234582539337, 54.83642782172333, 177.66923052767456, 79.82353610769671, 37.64263828968321, 409.7040492905061, -19.060425972127444, 14.964923645216912, 92.47095266976896, 12.935863049038659, 1739.7616853270406, 32.96526754797656
2200, 133.4604900799594, 56.56904732392161, 1.5719246967217213, 2.9500058384626726, 0.5840480045423144, 1.1432048880829568, 54.9815061289447, 177.736685070583, 79.79325079781208, 37.60522792456008, 409.56112153681664, -19.39374250808924, 14.997749149151353, 92.51742808446127, 12.916936165098411, 1739.593039626112, 33.68596042827444
2300, 133.3977963761106, 56.477561145655436, 1.5789974349229885, 2.93968975726655, 0.5875453190216987, 1.1481644722235973, 55.09190903934942, 177.61064653263946, 79.9003469416216, 37.64539385027114, 408.9579228099468, -19.672206905985767, 15.022855926132959, 92.65268913560648, 12.870116277852306, 1742.6624595253882, 33.85763899523576
2400, 133.47603872777134, 56.515508008159216, 1.5760668939934805, 2.954476770984617, 0.5736889519231739, 1.1604461241206843, 55.342200668842224, 178.2411385715889, 79.84903313935098, 37.461760806299544, 409.29290978709275, -19.93248542305972, 15.109680752100703, 92.70487300748042, 12.80562974199886, 1744.6433076503383, 33.8163009577194
2500, 133.5881984440568, 56.16765299544476, 1.583378816527983, 2.938669518053875, 0.5726108527887739, 1.1644087513723598, 55.61257108318282, 179.5529847432911, 79.54166583160382, 37.12641446319676, 410.0514528156895, -20.190503282816515, 15.210029826585972, 92.52896071314285, 12.7489236658621, 1747.2351033585398, 33.67275109922084
2600, 133.5367697509086, 56.00949848152523, 1.5786955967214154, 2.9302314761111896, 0.565994781185182, 1.1637780885071098, 55.81351732535892, 180.3386565159633, 79.26563081842095, 36.847736241931344, 411.29368969128996, -20.22322299066012, 15.280692122889228, 92.42000046946086, 12.725946811095731, 1748.1921695275814, 33.68680057571869
2700, 133.68218165071474, 55.95196044813129, 1.5622664886108648, 2.94331028321275, 0.5546085105429244, 1.165963043035655, 55.92406853946536, 180.85973661557563, 79.06993156469642, 36.63417975154589, 412.343368054949, -20.29115408449915, 15.311749598305445, 92.60252338698413, 12.739850379068193, 1747.0694261469125, 32.63203905804666
2800, 133.7928834742169, 55.96188019283797, 1.548735943509415, 2.9605242149068345, 0.546698974503596, 1.1644801999771066, 55.91872652523138, 181.1313733428368, 78.86487962426116, 36.518263048490255, 412.9623468159005, -19.96977799591076, 15.319370883312347, 92.57937736239323, 12.768990057734937, 1744.0267535274195, 32.41257587346394
2900, 133.7177845126961, 56.01934573720363, 1.5459567391844418, 2.9527036206131223, 0.5506254888178079, 1.1626858162976859, 55.857590695304104, 180.91050826523673, 78.80411543631627, 36.54574387644343, 412.75119500398324, -19.718820336735636, 15.277743769091822, 92.50493439698317, 12.815387514119704, 1741.6219645284932, 32.24964779540837
3000, 133.8006973541814, 56.02822685091247, 1.536248637429362, 2.9774932968335523, 0.542702917725473, 1.1620694319818503, 55.71847540896609, 180.09287531925176, 78.84990950327152, 36.72649433197671, 412.49174097874874, -19.248378628838825, 15.20524358749529, 92.26561883576933, 12.85657694015554, 1740.6940631095777, 32.68778035008511
3100, 133.9256737641323, 55.57434881291572, 1.533781394184378, 3.0014915048140556, 0.5436216786922972, 1.1568239114159444, 55.497160722470845, 179.33880674825272, 79.09647545272166, 36.97989560644593, 411.6044679826153, -18.896435858712174, 15.14197427239679, 92.16077332111082, 12.86537805185458, 1741.4108137162257, 32.85935953978413
3200, 134.05294913574903, 55.26819437366572, 1.54616806735519, 3.011715880266244, 0.5482394149813165, 1.1466422914798269, 55.22704722816594, 178.47819850882638, 79.42547404885455, 37.322458309968354, 410.17255333547837, -18.518726992297665, 15.064778728225921, 92.12784421446699, 12.858534485557268, 1741.5777082443217, 32.751393778795816
3300, 133.9306266825077, 54.93525680360208, 1.5495640141868003, 3.0380821691725304, 0.5558715216771054, 1.1378782251098218, 55.00469933088192, 177.76467195208915, 79.83440950678315, 37.62095302729731, 408.7584780401022, -18.438108573521237, 14.97940156561544, 92.18753822069863, 12.847960814954655, 1740.6662025314386, 32.34790884004163
3400, 133.75469205215367, 54.5810912878066, 1.5622413666634425, 3.04655217426355, 0.5628669055853129, 1.133463504896435, 54.864307947184344, 177.48096494094676, 80.10409353660752, 37.755474025816326, 408.0763496085702, -18.512265429594176, 14.935944371723199, 92.21525625360813, 12.82487937734369, 1740.7434545381668, 32.50534536645677
3500, 133.6081186392084, 54.089040054952655, 1.5748215053019279, 3.050033115284405, 0.5728354105101865, 1.1423797817437258, 54.9333821730001, 177.46249881643863, 80.13035642059411, 37.673162568139844, 408.573934186214, -18.78157835412032, 14.981568533976839, 92.46055788262782, 12.80144505708121, 1742.127889236775, 32.2473419185957
3600, 133.32206810979216, 54.145321501517714, 1.5969059952151667, 3.032932762484871, 0.5767677848790431, 1.1579906751195501, 54.98513440364612, 177.24560059987604, 79.93114162198202, 37.626147696870596, 409.52876082989735, -18.760153181003236, 14.993343043227222, 92.56477461976765, 12.801171894046501, 1740.9692298592695, 31.77606936025884
3700, 133.1722912233251, 54.16741695169019, 1.6177739088466132, 3.0220230559560335, 0.584040258712307, 1.1718073736096417, 55.12979990443451, 177.58360926115668, 79.67577309231292, 37.43612857645265, 410.8537453875322, -18.92472759089705, 15.043545948502084, 92.56283877352278, 12.801140555119728, 1744.6022004029576, 31.541674723584613
3800, 133.323814199415, 54.331842198432376, 1.6248660356660836, 3.0178842230998915, 0.5844149786339363, 1.1810437245124972, 55.23658784315621, 177.7409317971793, 79.46210113865146, 37.315507064238396, 412.00233334412275, -18.986290830661783, 15.09143374062147, 92.47699170599401, 12.791947317322146, 1749.4138098719282, 30.91982628434126
3900, 133.6915421050222, 54.404440191476745, 1.6197532909316479, 3.044016668806714, 0.5800522100887259, 1.1868050892196593, 55.3081861045835, 177.85673137011653, 79.35009964858185, 37.26020060503943, 412.7299952015777, -18.997438295032616, 15.118616249780715, 92.60144919703525, 12.791714201002671, 1752.444499971479, 30.633376532355225
