# iter, br_Ha_amp, br_Hb_fwhm, br_feii_amp, na_oiii5007_outflow_fwhm, br_Ha_fwhm, br_Hb_voff, na_oiii5007_outflow_voff, na_oiii5007_core_fwhm, na_feii_amp, na_Ha_core_voff, na_oiii5007_core_amp, na_Hb_core_amp, stel_disp, stel_vel, na_sii6718_core_amp, na_sii6732_core_amp, na_oiii5007_core_voff, br_Ha_voff, br_Hb_amp, na_Ha_core_fwhm, power_amp, na_nii6585_core_amp, na_oiii5007_outflow_amp, na_Ha_core_amp, power_slope, na_Hb_core_voff
5200, 22.0638057312, 3827.27470227, 5.69538602356, 982.747237952, 3755.52597548, 273.568634688, -194.611008329, 219.954545598, 0.258667013036, 95.8931501286, 56.3662399008, 40.2421233386, 109.578969314, 133.771462132, 13.612474125, 12.9091455709, 11.275059072, 123.48185924, 13.0484653657, 167.766638075, 9.03413791251, 76.830072627, 16.2396905659, 140.845495555, 1.27854376983, 95.3921436534
5300, 22.039703363, 3827.22802955, 5.71000455422, 983.940119645, 3760.30610294, 273.554966855, -195.938746078, 218.867554393, 0.239230119916, 95.8505261354, 56.4815145867, 40.1451489141, 111.588440824, 133.851069413, 13.6311045339, 12.8718570286, 11.1485885309, 125.828003276, 13.0927858189, 167.994580016, 8.98494465374, 76.7115326481, 16.2694512992, 141.038349079, 1.29121515662, 95.6022147697
5400, 21.9696216213, 3829.50548409, 5.6862480373, 986.387746846, 3765.26568821, 272.269446721, -195.887764318, 219.012892911, 0.24938585181, 95.8023368263, 56.3965595319, 40.2914533047, 110.05330631, 133.957536085, 13.5801471375, 12.9131112315, 10.8979804086, 125.802029198, 13.0718763124, 168.005745339, 9.02100147921, 76.9206415975, 16.2680549078, 140.921146178, 1.27578513307, 95.3836107058
5500, 21.926344148, 3839.75688357, 5.68231430916, 984.581417636, 3769.37071662, 272.557970531, -194.318990737, 218.211810075, 0.261084295502, 95.7524869537, 56.4418007732, 40.3323339739, 109.471895613, 133.704660036, 13.5040371873, 12.8912871919, 11.0196166658, 124.747696348, 13.0412618451, 168.309920865, 9.09327433864, 76.8554855111, 16.3222142107, 140.879163531, 1.27751995026, 95.4496836306
5600, 21.9647476119, 3834.52097132, 5.68723514493, 982.074445046, 3764.39316314, 279.37266738, -195.408410333, 218.952943235, 0.288669652138, 95.7797956423, 56.4080504482, 40.3102077438, 110.513977765, 132.444086725, 13.5445055216, 12.9640631979, 10.9903661339, 127.657153883, 13.056641958, 168.246492092, 8.91318760408, 76.803906448, 16.3115779221, 140.708876495, 1.30402128166, 95.4673199737
5700, 22.025262473, 3821.31981545, 5.6786668298, 985.301087891, 3761.87757873, 274.587291258, -195.919977274, 219.167107556, 0.265165644635, 95.7605716672, 56.4243135245, 40.2452727267, 110.935621139, 132.688221699, 13.5650476274, 12.9968029947, 10.8229601376, 122.195899595, 13.1177500792, 168.33214431, 8.86560209853, 76.8012229605, 16.2707942887, 140.747043699, 1.30657621075, 95.5844090632
5800, 22.0020792426, 3824.94982477, 5.66017899441, 981.653423766, 3760.42981379, 277.508162965, -195.44502621, 219.50846712, 0.271365322044, 95.9138122379, 56.2787815846, 40.268381004, 110.795400716, 132.710571092, 13.5694922402, 12.915999363, 11.2522267854, 125.624898683, 13.0800932367, 168.16075769, 8.8822175905, 76.8709540939, 16.3600170274, 140.477454374, 1.28425161479, 96.3444428963
5900, 22.0663288508, 3828.62871745, 5.70015049062, 984.583152798, 3761.51204787, 275.16034434, -196.058114835, 219.558812953, 0.30675462082, 95.8044565808, 56.322685465, 40.2319813174, 111.16661635, 133.267312697, 13.6173838191, 12.8632320774, 11.2322405639, 124.464413713, 13.1426051312, 168.044071569, 8.94931069227, 76.8665019363, 16.3186745937, 140.616080496, 1.26253517562, 96.4527451298
6000, 22.1610702367, 3826.25036836, 5.70580237949, 981.420836346, 3756.38044433, 277.14386233, -197.249876203, 220.236046147, 0.294374410841, 95.6184383091, 56.3397740548, 40.1340102625, 110.80996331, 131.457484345, 13.5732117243, 12.8459540236, 10.9965976222, 126.095255008, 13.1644161645, 168.05028231, 8.96439451535, 76.8578963353, 16.2495051431, 140.833486593, 1.26992046288, 96.150688326
6100, 22.1023201102, 3838.46108479, 5.72346677409, 984.01054544, 3756.50857272, 280.465254009, -196.164250856, 219.985415834, 0.28323831685, 95.6675082025, 56.3113094999, 40.249181234, 108.868752969, 131.89419012, 13.6009934883, 12.8991341812, 10.8036961754, 127.749020976, 13.103366798, 167.391572508, 8.99020213218, 76.952621475, 16.2412156203, 140.907069515, 1.27837627364, 95.2478226367
6200, 22.1613692095, 3853.55118507, 5.76755328813, 982.959474692, 3745.56097849, 281.884081515, -195.105594266, 219.723450139, 0.27565590351, 95.9009244487, 56.4521941653, 40.2808090978, 108.989632424, 133.319742708, 13.6814714896, 12.8800771083, 11.1191147318, 125.782038837, 13.0483406023, 166.997034811, 8.94603025653, 76.8800645847, 16.28756475, 141.078386137, 1.30090407841, 95.7899916096
6300, 22.2004781732, 3858.68410438, 5.74180702716, 989.018044451, 3733.34924914, 285.089629552, -196.289350924, 218.919726201, 0.281063162957, 95.9108378583, 56.5044481637, 40.329850799, 110.760393931, 133.269328738, 13.6724323874, 12.8607188114, 10.9997054561, 129.235638233, 13.0333702355, 167.655010765, 8.99529577343, 76.8388215992, 16.2869364464, 141.214616412, 1.25687577753, 95.5819925557
6400, 22.0393919167, 3853.64108889, 5.75271290559, 986.756043322, 3743.86485609, 288.623053598, -197.283065827, 219.072268775, 0.300365257524, 95.8303294174, 56.3994968436, 40.1503437297, 111.013143444, 132.048693097, 13.5834334955, 12.8766314657, 11.0352160623, 129.32846492, 13.0181364366, 167.689174007, 8.92873385288, 76.7937239333, 16.2299370025, 141.081777549, 1.28290085848, 95.0607174374
6500, 22.1839564406, 3861.73404551, 5.75232487101, 985.659796222, 3740.1795401, 290.621968532, -196.78568083, 218.433869116, 0.251147444821, 95.9393079705, 56.3835300884, 40.2781034495, 110.883831609, 133.466781397, 13.6969662204, 12.8603032572, 10.9838088742, 129.616049694, 12.9893818106, 168.15592436, 8.95688867472, 77.0063438186, 16.2664181666, 140.919963156, 1.29738875295, 94.722845128
6600, 22.1176939614, 3850.94648805, 5.74229390029, 982.880536344, 3746.53413774, 286.435618607, -197.530512036, 219.126191288, 0.225844377252, 96.0369487384, 56.3899611694, 40.2336024991, 111.012581437, 134.339174378, 13.708855841, 12.8987599242, 11.466636716, 127.66093181, 13.0009385955, 168.359868628, 9.03663090562, 76.9526964636, 16.2735498547, 140.845511698, 1.28245933524, 95.7052769391
6700, 22.2488186668, 3830.99345366, 5.72843180593, 982.580693241, 3726.46319254, 283.30932925, -197.258108858, 218.934296334, 0.220834094758, 95.9066128031, 56.4199421053, 40.2225527989, 111.018263416, 134.423912624, 13.708612938, 12.9640361457, 11.245379253, 126.250815714, 13.0448290723, 168.207291101, 9.03971790888, 76.9888446521, 16.2104355752, 140.951345447, 1.28392083224, 95.6563594395
6800, 22.3121359272, 3835.28313687, 5.72355293747, 982.488742335, 3716.2780874, 282.934744782, -196.776895801, 219.04177795, 0.197527551051, 95.93375177, 56.5808218095, 40.1700103149, 111.346610224, 134.213883415, 13.7126033964, 12.982663574, 11.1092271688, 121.936300179, 13.0641586868, 168.030085407, 9.11120697905, 76.8682434079, 16.1575483582, 140.887644701, 1.28454212175, 95.652186805
6900, 22.1309052756, 3842.96677157, 5.72353690175, 984.791796818, 3734.76554923, 286.744734211, -196.653333859, 219.639397882, 0.222796165726, 95.97460668, 56.473522085, 40.2176313627, 112.181671917, 132.247069548, 13.7059343145, 12.9594832279, 11.0813970229, 124.190392158, 13.0689973852, 167.840614086, 9.01272445809, 76.9859015367, 16.1289394095, 141.078301047, 1.28424648046, 95.4111176208
7000, 22.2349561376, 3826.94057742, 5.71178861749, 980.382558814, 3733.24488281, 289.060782361, -195.624952427, 218.867838122, 0.223212762132, 95.8426949948, 56.5163394936, 40.2952672365, 110.895152364, 132.470332419, 13.7057225315, 13.0089367659, 11.256429392, 124.872548838, 13.2030214803, 168.006879966, 9.09966916001, 77.0116058015, 16.104516597, 141.187418357, 1.25547785083, 95.0750563979
7100, 22.1032562327, 3828.24356537, 5.71527478956, 978.774964774, 3747.31458581, 285.240119745, -198.632992842, 219.893136901, 0.245157990337, 95.8019558115, 56.3070920666, 40.1571104839, 110.899647553, 132.240173665, 13.6850705258, 13.0645263309, 11.1417260016, 127.044559839, 13.2040411203, 167.790060165, 9.06119242405, 77.1361331594, 16.0934068335, 141.301740901, 1.24448693648, 94.3167391224
7200, 22.2578235202, 3831.95116245, 5.70605775733, 978.033429573, 3738.20832302, 278.697544209, -198.293680522, 220.679454262, 0.24643873068, 95.788918094, 56.2555805462, 39.9748882665, 109.581302903, 131.67021103, 13.7006299884, 13.1123112538, 10.9225237363, 122.960602963, 13.1899859974, 167.344261164, 9.07440161426, 77.3173879173, 16.1504572781, 141.323137135, 1.24302825993, 95.0884469301
7300, 22.2249504786, 3835.15992157, 5.69060073438, 979.711367021, 3738.63379674, 272.349917024, -196.987866507, 220.63396254, 0.251215459778, 95.9142280381, 56.2583823992, 40.0045599801, 109.722172713, 130.735409639, 13.7251923843, 13.081044887, 11.7666004979, 121.330690424, 13.1634446571, 167.436868061, 9.09294937324, 77.238887095, 16.1553789121, 141.206108016, 1.24567348721, 95.0790952563
7400, 22.2632591411, 3839.01540893, 5.71785066944, 980.242274809, 3729.87772447, 267.832665651, -195.725238831, 218.909034819, 0.228080568072, 95.6467190958, 56.4786299137, 40.1495882056, 110.499905525, 131.378903208, 13.6434128778, 13.087505734, 11.8101624981, 123.448349748, 13.1436426239, 167.262848661, 8.97197541742, 77.3441794468, 16.1443746831, 141.432872334, 1.28476323829, 94.8932870487
7500, 22.2681623168, 3837.96135034, 5.67648348635, 979.34649952, 3730.1035325, 270.454264334, -196.39869348, 219.405205829, 0.211818696256, 95.5415380773, 56.4444992029, 40.2683019381, 109.283089107, 133.374531678, 13.6383578554, 12.9864932182, 11.7257255058, 124.958372344, 13.1457417717, 167.637042343, 9.02872860131, 77.234805348, 16.1438281644, 141.340286727, 1.27728700613, 94.1514284133
7600, 22.2546007969, 3842.29062267, 5.68901798174, 979.653212718, 3738.38044006, 276.168213005, -196.193090946, 219.551535919, 0.238142699368, 95.6788586347, 56.5241847296, 40.2240899577, 108.283213083, 134.184523978, 13.6395917463, 12.92964155, 11.4983126712, 123.963003233, 13.0738007569, 167.883226221, 9.03358225535, 77.1410544565, 16.1479554448, 141.251102977, 1.26416713365, 94.8723105789
7700, 22.3725434823, 3848.53149814, 5.68688085693, 978.153714999, 3727.4682877, 277.9134611, -195.901540984, 219.984271405, 0.23306716374, 95.6904894094, 56.5189056342, 40.0812301268, 109.807531979, 133.624880273, 13.6850190624, 12.917693222, 10.9316106046, 123.31043951, 13.0489673073, 168.132066098, 8.99698855803, 76.9278367339, 16.1508737058, 141.068502061, 1.27470561874, 94.7149970557
7800, 22.4438436077, 3838.53608386, 5.71593615064, 979.313718429, 3716.36391023, 284.296710108, -195.935354921, 220.072456222, 0.230875058108, 95.7963065389, 56.4287781753, 40.1164549437, 108.886266937, 134.31941024, 13.7735248788, 12.8875571698, 10.6615222304, 123.42746731, 13.0842091495, 167.551853556, 9.07010533226, 76.9102410603, 16.0834364614, 141.252471739, 1.25860688297, 94.9604290046
7900, 22.5814385051, 3843.17934926, 5.71448583863, 980.144176633, 3707.83634409, 282.32717425, -196.158227251, 220.859875354, 0.228205165538, 95.7746345494, 56.5855006455, 40.2394784617, 109.389869623, 134.158806293, 13.7889475697, 12.8909593522, 10.4741744705, 121.539585232, 13.0621174034, 167.393527038, 9.01259646956, 76.9903469476, 16.1801538998, 141.198151003, 1.28470177293, 94.4562761141
8000, 22.5077431822, 3836.06236179, 5.72419683373, 980.741298273, 3721.55424002, 284.86790396, -196.964797261, 220.390595776, 0.248490950521, 95.9601331307, 56.4936897006, 40.2946122443, 108.922653139, 134.276336595, 13.7731426981, 12.9018613862, 10.8560666678, 123.262637307, 13.0882962797, 166.972711573, 9.00125509202, 76.9897607843, 16.2061697855, 141.202086355, 1.28644437672, 94.1973529593
8100, 22.5171400642, 3838.69392116, 5.70927048539, 976.553718062, 3726.33263745, 283.45666817, -196.310168107, 221.66061139, 0.228245862745, 95.865521652, 56.4156120164, 40.1354569664, 109.091454721, 133.37348075, 13.7718464394, 12.9596396563, 11.1173058592, 122.982484478, 13.1322898567, 166.994981393, 9.02340124915, 77.0577206967, 16.1694684483, 141.085712042, 1.28018440878, 94.1041626038
8200, 22.3758602736, 3845.53596374, 5.69128158566, 978.736924668, 3745.32494246, 286.460535219, -195.724864631, 221.099222048, 0.224934849891, 95.7835980772, 56.5058008153, 40.080180646, 109.95857732, 133.549536509, 13.7501743151, 12.9858187635, 10.9908832454, 121.682261297, 13.1195538837, 167.413536505, 9.07082284866, 76.7565372767, 16.1388350681, 141.059661529, 1.29629217536, 93.9570530559
8300, 22.420822703, 3857.68135595, 5.6873507371, 983.529899571, 3734.34508721, 294.260300487, -194.954199892, 220.617469196, 0.227914499214, 95.7463554655, 56.5017611049, 40.2219420435, 108.411988507, 133.753639681, 13.7061200262, 12.966998906, 10.9218334024, 122.746998659, 13.088478617, 167.535158376, 9.03821586937, 76.9044649532, 16.126300423, 141.198616879, 1.28699710564, 94.2322936272
8400, 22.5091702545, 3841.05087538, 5.67026866215, 980.801951448, 3725.863384, 294.241040656, -195.808225694, 220.872806457, 0.221957457909, 95.882783729, 56.4295234605, 40.1928456868, 108.434735361, 132.654309594, 13.6935130577, 13.0006201278, 10.4469266431, 125.135296517, 13.0677478454, 167.207642808, 9.01133518069, 76.9182863167, 16.0876394904, 141.109027949, 1.28140273547, 94.117106796
8500, 22.4709222216, 3829.41363051, 5.69753869705, 980.718429112, 3722.56413557, 290.225154701, -196.272831235, 220.982029469, 0.237679915576, 95.8335043296, 56.389025194, 40.2194558798, 109.370848412, 131.941707203, 13.7287899558, 12.9984608197, 10.601731405, 125.245896488, 13.1035489094, 166.744948646, 8.78428186226, 76.7371426634, 16.1693499318, 141.180323027, 1.31890741813, 94.3799431112
8600, 22.3094938346, 3829.41217642, 5.71957152948, 982.056130824, 3725.16982052, 286.802911395, -197.128609068, 219.50594729, 0.228823740894, 95.8913089178, 56.5055461269, 40.3403382423, 109.127218384, 132.660610853, 13.7317554073, 12.9561589755, 10.8153432801, 125.679883818, 13.1100623699, 167.215563851, 8.87014990956, 76.7712325898, 16.1402099437, 141.070537742, 1.31805324041, 94.0825373231
8700, 22.2657619586, 3823.05642583, 5.67327531308, 981.015605373, 3748.10095192, 284.853325307, -196.736788298, 219.554153497, 0.272477384954, 95.8776645152, 56.4047301973, 40.357000433, 109.339643087, 133.539148236, 13.7158950653, 12.9148801271, 10.8319474108, 126.947926011, 13.0993990448, 167.956048312, 8.90257860635, 76.810149621, 16.1792177143, 140.762081346, 1.31851072788, 94.2300017265
8800, 22.1025649056, 3823.74024743, 5.67846535599, 983.493495552, 3745.24591585, 285.575441224, -196.459910185, 219.12087249, 0.254368760716, 95.9454994077, 56.4917458593, 40.3117956294, 108.378666211, 133.137436635, 13.6424779782, 12.9333079345, 11.3294615426, 129.600220489, 13.0804959538, 167.857557585, 9.05481913452, 76.9819055077, 16.1483471482, 141.025912843, 1.30125595011, 95.1378322645
8900, 22.2937287312, 3831.47855519, 5.69760748044, 982.2494308, 3746.64531321, 290.020156771, -196.77179385, 219.403085207, 0.244669723308, 95.9357445281, 56.6132210202, 40.2954669137, 108.263273031, 133.013184488, 13.6240512262, 12.8817766596, 11.2992659301, 127.280096537, 13.0651784876, 167.88216874, 9.02220874122, 77.1307181426, 16.1562010102, 141.407031858, 1.2932650069, 94.7809868
9000, 22.1842684739, 3828.23141316, 5.68600210798, 983.693502503, 3751.31914452, 286.649989948, -197.028875959, 221.032560095, 0.232736380486, 95.8410722497, 56.3821133972, 40.1844669673, 108.759048248, 132.043216528, 13.7304719779, 12.9401062227, 11.5981858643, 127.958048192, 13.1179873922, 168.163380245, 8.95784841371, 77.2386227422, 16.0984423166, 141.409005767, 1.30713103252, 95.5636786926
9100, 22.0972185664, 3820.58507909, 5.64388532174, 983.597983759, 3753.92308777, 287.688808933, -195.571306798, 219.770430009, 0.240151331412, 95.7070720628, 56.3654097581, 40.2144255205, 110.0658441, 131.187807807, 13.719326248, 12.9664606062, 11.773585366, 127.875179045, 13.1049470697, 168.199547631, 8.85436887683, 77.0977904832, 16.1578643372, 141.346346074, 1.32854196976, 95.1536207789
9200, 22.1648161567, 3819.16069745, 5.69022990493, 981.808423411, 3741.02535452, 283.603689088, -197.389781932, 219.551966874, 0.233362531202, 95.5168883929, 56.5349324865, 40.0743771695, 109.392778316, 130.97728674, 13.7057611496, 13.0122976114, 11.5100803722, 125.46240422, 13.1102275856, 168.281211502, 8.85382652253, 77.1126525182, 16.1306869245, 141.268542567, 1.30541449433, 95.1337942411
9300, 22.2514722477, 3820.593973, 5.69646323283, 979.107876966, 3744.32891619, 279.312223432, -197.656909291, 219.067826961, 0.237169987803, 95.4348970268, 56.6129994743, 40.2592897072, 110.444108218, 130.587135728, 13.6667587102, 13.0599864677, 11.2403631741, 124.127169098, 13.1432527934, 168.278714212, 9.01239535507, 77.0373999861, 16.1632410295, 141.300074966, 1.27019178903, 95.108377945
9400, 22.4556103816, 3822.24370685, 5.70571408719, 978.766415149, 3730.37909786, 277.225863262, -196.551630957, 219.350519001, 0.21156458245, 95.537724563, 56.6430795683, 40.2157926984, 109.842922723, 132.405669106, 13.7158519702, 13.0654794766, 10.7597284484, 124.072064436, 13.1241618507, 167.847479391, 8.97357962839, 76.8364166001, 16.1838511527, 141.397790304, 1.29553876076, 95.6695066433
9500, 22.4101388518, 3810.09482583, 5.71072871039, 979.360260052, 3721.37575194, 277.875197252, -197.774253768, 219.266510683, 0.228490739286, 95.5746986706, 56.5748190309, 40.1348995378, 108.514636241, 133.730180867, 13.7951754155, 13.0062705191, 10.5143019651, 123.610896535, 13.22097764, 167.50705165, 8.92698924683, 76.9572518684, 16.145469362, 141.659629602, 1.31045258773, 95.4021068606
9600, 22.3138213257, 3799.84501538, 5.7385574676, 980.397951111, 3728.34187065, 287.073809105, -197.266372368, 218.763369636, 0.216335695194, 95.6854287558, 56.4380103139, 40.3048199272, 109.115845987, 132.925256915, 13.7433547267, 12.9573722726, 10.8090058633, 123.359921861, 13.1908423976, 167.460646078, 8.91007575784, 76.9187569066, 16.1811098905, 141.176151608, 1.3237031742, 95.4103703339
9700, 22.2875424769, 3814.70366135, 5.71829092558, 979.704702057, 3733.62804557, 283.116133563, -195.299677827, 218.318337602, 0.222309852062, 95.7442238472, 56.5435881909, 40.3006366994, 108.686630745, 133.013099888, 13.7454708036, 12.9391271992, 11.281363951, 119.447164162, 13.1930692495, 167.434399573, 8.83960103569, 76.8539973957, 16.2643836815, 141.057657894, 1.3259862019, 94.9583309881
9800, 22.117139405, 3824.10473053, 5.71470211044, 979.930650231, 3743.66731279, 284.850887267, -195.540964786, 218.379643437, 0.232144722358, 95.8700870823, 56.4295785314, 40.1636855474, 108.2858669, 132.763852648, 13.697368349, 12.9206393768, 11.0516317472, 121.383996955, 13.1676579112, 167.566380664, 8.90300266306, 77.0013367669, 16.2507555564, 140.963129835, 1.31831137611, 95.1315325732
9900, 22.1878011638, 3821.22646008, 5.7288975259, 978.992843593, 3742.65931093, 286.33783882, -195.781958267, 219.895824323, 0.245714632798, 95.8374499589, 56.3010283867, 40.0685515292, 109.79924923, 132.596414832, 13.7011303643, 12.9530044601, 10.5667131885, 123.264478613, 13.0937701753, 167.660583439, 8.87398931552, 76.8156943597, 16.2742636103, 140.97094627, 1.33342833929, 95.3096143398
10000, 22.3580138105, 3809.86718187, 5.70623230768, 978.263925717, 3729.57643867, 285.549715413, -195.748328148, 220.840989108, 0.265449735289, 95.8177206953, 56.283887598, 39.9868338266, 109.369049113, 132.269530193, 13.6646399826, 12.8840233316, 10.7850723438, 124.302572311, 13.1739782222, 167.793211821, 8.95902701717, 76.9228537848, 16.2756321808, 140.877388892, 1.30771687477, 95.1885670723
10100, 22.0374128067, 3801.44934119, 5.71007454682, 981.556040547, 3756.06135204, 285.113818784, -195.483324061, 220.639047646, 0.245767013352, 95.6849777007, 56.3552591921, 40.0338037873, 110.576288253, 132.878322142, 13.6736678869, 12.8482634519, 11.2661557006, 121.246222955, 13.170656889, 167.572353399, 8.87391816896, 76.8933540488, 16.2000924971, 141.079264076, 1.31585585983, 95.1425499946
10200, 22.044671384, 3832.78457131, 5.68672114968, 982.726272203, 3757.02146202, 283.903382447, -193.642472094, 219.525803937, 0.233211261809, 95.6437304466, 56.3464650333, 40.0879065428, 109.008865456, 132.276674905, 13.6994973367, 12.9403854931, 11.0002995565, 121.402280241, 13.0911614768, 167.069963557, 9.09417893431, 77.1592762388, 16.1749449712, 141.126617687, 1.27091387928, 94.4577890761
10300, 21.959717116, 3854.39272944, 5.68607752371, 982.687874854, 3768.94485174, 284.449310952, -194.810488638, 218.880045573, 0.249719937657, 95.7609083789, 56.4834412866, 40.2562457281, 108.07672263, 131.250067778, 13.6103985306, 12.9801804218, 10.9908036951, 127.746353674, 13.0162253982, 167.045345288, 9.12967153264, 77.1589392516, 16.2305956028, 140.981609141, 1.25307460305, 94.3996222135
10400, 22.3269573415, 3848.82188187, 5.68241291778, 983.045281386, 3741.26135759, 284.457949623, -193.637161896, 218.695847983, 0.253659581143, 95.565463864, 56.4808453357, 40.3086803877, 109.80751758, 130.837389621, 13.5564265896, 12.9865361352, 11.1488836508, 126.38208291, 13.0309876213, 166.989196166, 9.00216661496, 76.9386627311, 16.2137959856, 140.955238056, 1.25925366844, 95.3807670969
10500, 22.3871155844, 3844.33517224, 5.67016822369, 977.662208216, 3731.7614798, 283.194803032, -195.184743245, 218.579026121, 0.249169243571, 95.8072568119, 56.5074319, 40.3007657138, 109.536026218, 131.616720324, 13.555162874, 13.0910256327, 11.0388908455, 126.481523806, 13.0923117558, 166.808398065, 8.96633737657, 76.8132276641, 16.2563735736, 140.90575983, 1.27785107547, 95.6972851899
10600, 22.6395878651, 3840.89401144, 5.70629927473, 975.014086758, 3712.32436309, 284.140706479, -195.904377001, 219.59046071, 0.255909090194, 95.7576374459, 56.5438600133, 40.4922703124, 108.833042344, 132.443525241, 13.717762399, 13.0276632106, 11.0190252908, 125.262095201, 13.0880286951, 167.421610266, 8.93146444602, 76.8723597292, 16.1973243844, 140.801717612, 1.31315313057, 95.5684772644
10700, 22.6353552187, 3833.35537469, 5.72170939746, 976.890424851, 3704.14523143, 285.093425302, -196.447865121, 219.781340369, 0.259960241583, 95.7233092532, 56.6259709496, 40.5270373777, 110.431684643, 132.516620059, 13.7312551751, 13.0530023688, 11.2316014426, 123.537034114, 13.093696593, 167.189650087, 9.05587016645, 76.7758165439, 16.1820490257, 140.906150414, 1.28879680096, 95.2515825342
10800, 22.655058635, 3831.55323704, 5.68854498736, 974.399975298, 3702.64063407, 284.172170682, -197.404523672, 219.791284114, 0.251576683269, 95.7624786946, 56.5999723651, 40.380187176, 110.547318341, 131.754381393, 13.6313159129, 13.0188328865, 11.4598729489, 124.121109086, 13.1373260056, 168.146655302, 8.93327210634, 76.6877547936, 16.2079072422, 140.517913937, 1.29267497318, 95.3749682781
10900, 22.5675202637, 3835.95359851, 5.70619732699, 974.038539032, 3707.76742008, 280.446152238, -197.503256664, 220.033106153, 0.239139612948, 95.7098380507, 56.6170699508, 40.325917886, 110.023992255, 131.696311767, 13.614453186, 12.967255008, 10.9649180053, 123.389462524, 13.0735374641, 168.788136632, 8.97018219386, 76.8597082704, 16.2159263988, 140.616652432, 1.2972682816, 95.2207862668
11000, 22.4930722463, 3841.93816082, 5.7342985818, 976.309824109, 3712.13359576, 280.538844204, -197.368694977, 219.354423771, 0.22269262533, 95.6994017455, 56.6020068315, 40.327816576, 110.478964408, 131.116369169, 13.6237551973, 13.0071945323, 11.3233467128, 127.220395815, 13.0345145989, 168.686772123, 8.99427794175, 76.8358643506, 16.1806948654, 140.734214755, 1.30163215358, 94.9656120113
11100, 22.3340756934, 3830.80577514, 5.72603079236, 976.893444469, 3724.66533394, 281.230383903, -197.461651015, 220.461366829, 0.227931717581, 95.6539748388, 56.4770117986, 40.170119787, 110.803528071, 130.511596349, 13.6812280571, 13.0342276628, 11.2882863337, 127.564401674, 13.0987619808, 168.539870088, 8.89796945956, 76.8552956822, 16.1604207712, 140.727838668, 1.31533676768, 95.0157858038
11200, 22.3039208348, 3851.97470189, 5.73825403439, 982.350472556, 3726.86415845, 282.842634882, -196.392724608, 220.459343432, 0.21415146411, 95.6265341259, 56.4211081204, 40.242283852, 110.504993641, 131.177196525, 13.7086125698, 12.9749877679, 11.2624474469, 124.732378533, 13.0571249002, 168.551320025, 8.92505526431, 76.7381416588, 16.2205824267, 140.438676866, 1.30810072015, 94.5088691432
11300, 22.2235591025, 3846.72261374, 5.69888091899, 979.928635945, 3732.20398616, 280.22706765, -195.661862106, 219.659668534, 0.195708737857, 95.7169555582, 56.3014997023, 40.3132673325, 110.551489317, 130.592527723, 13.6042958618, 13.0212369387, 11.4524693639, 124.585051288, 13.0760985757, 168.590031577, 8.90401737909, 76.782409237, 16.1948857392, 140.193643137, 1.30529895809, 94.2822501213
11400, 22.18295223, 3840.4733879, 5.66257174111, 978.175456851, 3738.84301971, 280.576579667, -196.389923125, 219.49076591, 0.224646921251, 96.0728584859, 56.4468919912, 40.483254414, 110.78156487, 130.227750892, 13.6744980988, 13.1011200794, 11.418423014, 123.986248636, 13.0723710835, 168.313135341, 9.03015402199, 76.9137091899, 16.2586674355, 140.530149988, 1.28934404894, 94.7390218564
11500, 22.4038651489, 3842.36440709, 5.67419603809, 977.793794492, 3727.31635857, 275.974033398, -195.710328383, 220.330575999, 0.234439378688, 95.8199422319, 56.5949783475, 40.4112992393, 110.910849824, 130.10934344, 13.7238494872, 13.1244490063, 11.3422952456, 122.769132529, 13.1135859629, 167.963063922, 9.02722137107, 76.8622365936, 16.2271959167, 140.805642726, 1.29781957181, 95.3555287332
11600, 22.330103293, 3841.7342827, 5.67064303831, 976.602086062, 3724.23570391, 280.275955264, -196.652532034, 219.633467306, 0.233486967793, 95.7009947528, 56.7748791736, 40.3912556393, 109.448611715, 131.76069689, 13.7766015486, 13.05677388, 11.3004249885, 122.544791756, 13.1001058356, 167.766062668, 9.05278331498, 76.7731718098, 16.2844462156, 140.875626428, 1.28813216013, 95.4872304327
11700, 22.2516223264, 3852.18194266, 5.69540619203, 975.616450464, 3742.72464278, 280.644130277, -198.362263393, 219.553120835, 0.23985244459, 95.9225483052, 56.7579026911, 40.3674021312, 110.256593481, 132.10590864, 13.7066198517, 13.0220110604, 11.6356711391, 123.783590886, 13.110760345, 167.362141374, 9.09907007895, 76.8584741582, 16.3051054028, 141.246447751, 1.27362309796, 95.7764350279
11800, 22.1962722404, 3842.83684198, 5.6862400647, 979.265530293, 3734.6686638, 279.29788467, -197.409604381, 219.857876209, 0.248126216006, 95.9005085353, 56.6550065524, 40.3548233788, 111.151218874, 131.625398566, 13.6552220305, 13.0920864448, 11.5947208916, 125.010294638, 13.059064273, 166.823694976, 9.06956226991, 77.013790488, 16.321545531, 141.153402621, 1.27757533093, 96.0277093503
11900, 22.0802128695, 3847.7962815, 5.68128419235, 982.576561578, 3754.96887745, 279.956868115, -196.914415045, 220.068469007, 0.221190283334, 95.7988296598, 56.518903549, 40.2619464941, 111.495686307, 130.661969601, 13.6055075667, 13.077474189, 11.3846784161, 126.975946067, 13.0579037256, 167.031523272, 9.01916974516, 76.9886684903, 16.2755630146, 140.971945159, 1.28050162355, 95.4956418263
