# iter, na_oiii5007_core_voff, na_Hb_core_amp, br_Hb_fwhm, gal_temp_amp, na_oiii5007_core_fwhm, br_feii_amp, na_feii_amp, br_Hb_amp, br_Hb_voff, power_amp, na_Hb_core_voff, power_slope, na_oiii5007_core_amp
2600, 0.4900160378147984, 8.35036884238483, 3521.807781644441, 6.762514328707636, 290.3105711979035, 0.35507394562703387, 0.09145645847258264, 2.889888460609943, 231.95603526740223, 7.245316889714199, -14.6241167215859, -1.1244939499737616, 16.38605077184969
2700, 0.9508626143882704, 8.29388344406249, 3508.2537927795333, 6.780770822533609, 290.5380812810008, 0.36212415517433244, 0.07900645176124749, 2.9202545215559814, 215.84685169043794, 7.214661096877678, -12.988325928816838, -1.1354235111706976, 16.478078735740247
2800, 1.8144857833049444, 8.276347146258319, 3498.0682282699904, 6.788977341578696, 293.7458121017306, 0.35864306320989137, 0.08188083244305906, 2.9056383503742174, 216.20555473831453, 7.209172809210067, -13.20877552659716, -1.1354558662412828, 16.380835521100735
2900, 1.3132081114454361, 8.363501797330386, 3514.1275201532644, 6.785423874866558, 294.43415102121526, 0.36775088467066785, 0.0955725543982085, 2.8900707357408533, 220.84749406464235, 7.210522460112105, -13.075022667718775, -1.1343919082876037, 16.338056256863922
3000, 0.6701618582887257, 8.269760993325374, 3515.382768804716, 6.836142479219928, 292.04239652449013, 0.3921941016203241, 0.0915215663035619, 2.8803915541554703, 230.16311989509268, 7.157972727369922, -14.52686698382438, -1.1425332701499875, 16.29064204700518
3100, 0.30490855111623993, 8.332821808362677, 3495.5630778297073, 6.804587055271663, 290.66839560148196, 0.3811269476147814, 0.09667619119091649, 2.886948898867034, 218.96605874142477, 7.195983311926059, -14.466485053487984, -1.1372848020822137, 16.314549835123223
3200, 1.0618937701404327, 8.35820932764375, 3500.8429765825404, 6.827783190110228, 289.98266207749765, 0.3761021814713156, 0.0950918191222964, 2.920349644292052, 232.04323156008104, 7.174175812654003, -13.388192517727301, -1.1301642609807216, 16.429191138181178
3300, 0.5435459524033979, 8.317937150939215, 3482.922223515023, 6.838953917447148, 292.02868105818305, 0.358543593719728, 0.08838611848127263, 2.893166798146774, 217.91758957940547, 7.165621179061347, -10.966113623301695, -1.1446318296934928, 16.371809741958504
3400, 1.0611825338998848, 8.242309848318104, 3514.0032421445567, 6.794002923721587, 291.9175183473197, 0.356574864060298, 0.07558358185466901, 2.895680028225268, 224.54142005174984, 7.211550100446393, -11.836380882884715, -1.1336661196927833, 16.312401348262792
3500, 0.8627050068406446, 8.274573321707534, 3532.80500589085, 6.819025173890052, 291.61381510187414, 0.35015620332689146, 0.07401029265384504, 2.8853630195614888, 225.65825928286063, 7.191883787796776, -13.598146685605188, -1.1433698580297051, 16.293301752795855
3600, 0.21063312916090582, 8.249839255228157, 3514.4646954176396, 6.7642124978311315, 292.2499090999036, 0.3390927655179238, 0.08628054665770626, 2.8715049631163048, 229.75064739444764, 7.234038711657712, -14.949293281720058, -1.132550092987716, 16.325531513476477
3700, -0.4564945059102299, 8.273480548663244, 3497.8175332618957, 6.800233080266885, 290.0839206762328, 0.34192402719515647, 0.08710007230388869, 2.881779067528081, 222.06605679950223, 7.197669532238051, -13.957509865113424, -1.1329873362146377, 16.400149579362125
3800, 0.05905656857465669, 8.335310128356225, 3493.0341944607317, 6.795483514373593, 290.3252674503732, 0.34770764101293505, 0.0801681262230848, 2.896981783335432, 227.23589090140538, 7.207622134939829, -13.308034353423228, -1.139272120952001, 16.46923441287007
3900, 0.8310346014802907, 8.331629562410125, 3490.4539721728415, 6.790245015068466, 290.9694800198656, 0.36594255472610315, 0.07275562916341016, 2.914330557902292, 229.61265054846763, 7.2233218816476175, -13.263124415149406, -1.1342072846739388, 16.398527135790054
4000, 0.958389248492389, 8.391681745304743, 3507.1901457276413, 6.7762133629014505, 291.8998419847371, 0.36893164125250266, 0.068719667417415, 2.8873877414788938, 217.64860563550752, 7.228398254431425, -12.342703443282428, -1.121156452012896, 16.371882660851156
4100, 0.9780075699296593, 8.385606164144468, 3508.596873609903, 6.770085664945337, 291.36544310691585, 0.38370895876505373, 0.06798251324795607, 2.873321721219755, 221.44046178644288, 7.234082579040909, -11.62309201879469, -1.1223693128261925, 16.355016254689936
4200, 0.6512002894456735, 8.365380653410265, 3521.35334118204, 6.8328950876009085, 293.0515649551918, 0.3580023589073644, 0.07452143301284539, 2.8552339258112878, 231.10975685304328, 7.1747975717229515, -11.456677118584858, -1.1442892525191646, 16.373948112013803
4300, 0.2942809309036042, 8.323184396047317, 3504.8883562653746, 6.791897856124043, 290.53643262501754, 0.3718237782636252, 0.08231440191334316, 2.88214228525515, 233.05476493011128, 7.216158281332836, -12.603867067785641, -1.137189310240735, 16.403514350551344
4400, 0.7920182028738578, 8.331046267035184, 3505.283081564583, 6.82110940975305, 289.9602325798298, 0.34863430171667253, 0.09337552461312644, 2.9267617710954856, 231.34089095529788, 7.1744579319847706, -12.087788730075921, -1.141289860641605, 16.418729404255597
4500, 0.7290400568574158, 8.319615885778466, 3469.621237568838, 6.759195202483484, 288.4391225359316, 0.35365189071845304, 0.09866553278502074, 2.9332175826113476, 218.8070530626389, 7.250539761077356, -11.647923038055099, -1.1233984155983388, 16.374963479873593
4600, 0.5531415487866163, 8.349797627738074, 3470.0821312032353, 6.70317864585966, 289.644280703501, 0.33509883259326356, 0.09070196416701706, 2.901097703107014, 202.5749661372144, 7.301300977418233, -11.414417174490634, -1.1140968505762692, 16.270990177661506
